property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,locality_square,locality_population_density,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km
0,1,2.0,3.0,5.0,5.0,12.72,3150000000.0,63.0,1,1,1,1,2.17,32.947,4.796422182944646,0.5477714107224352,116.0,0.5675619804281183,51.0,1.2172085411490003,19.0,0.8418102528504364,33.0,0.7893998809406549,9.0,0.084249296743144,42.0,5.010827876935172
0,1,1.0,3.0,5.0,4.0,10.8,2250000000.0,43.0,1,1,1,1,3.37,38.239,5.15442807966281,0.2494847903364127,74.0,0.4132828544021341,33.0,0.4901964967254911,10.0,0.8504405383542083,26.0,0.7045242023991288,7.0,0.0480005790263471,43.0,4.371967127018114
0,1,3.0,4.0,6.0,5.0,14.0,5670000000.0,70.0,1,1,1,1,1.71,51.515,2.4029984596979173,0.378624375834409,182.0,0.351961044130898,86.0,0.1281916165335256,45.0,0.0849445207481351,109.0,1.0852165231756958,16.0,0.1966032215298479,65.0,2.4939568202225475
0,0,2.0,4.0,5.0,4.0,15.0,4630000000.0,62.0,1,1,1,1,3.32,38.042,3.617202182589893,0.4965127994092397,106.0,0.6723113446391428,40.0,0.5191444571519719,15.0,0.3804838378152833,47.0,2.7780245605432885,2.0,0.3152663422876538,42.0,2.275193380710126
0,1,2.0,3.0,5.0,5.0,12.0,4650000000.0,60.0,0,0,0,0,3.89,29.851,5.518162999413561,0.3229844614613355,52.0,1.7872345276552803,23.0,0.6863846982219879,8.0,0.7441141835754278,26.0,2.1428895093998177,6.0,0.2216411070038452,25.0,3.706835542545565
0,1,3.0,5.0,6.0,7.0,12.0,6180000000.0,84.0,0,0,0,0,1.85,38.809,1.8517516537011345,0.2079713956963002,183.0,0.1684181091586486,89.0,0.2429728003619571,45.0,0.0782999069793001,114.0,0.4561039653520926,19.0,0.1113771048084616,84.0,1.2652112073532722
0,1,2.0,3.0,5.0,5.0,10.8,4690000000.0,54.0,0,0,0,0,3.89,29.851,4.430708228156601,0.1469296713172017,94.0,0.6842044042121768,44.0,0.4620007517440365,12.0,0.9118086584919728,42.0,1.4085445613567644,7.0,0.4226530542097066,33.0,3.882033769214861
0,1,4.0,4.0,4.0,4.0,20.0,9500000000.0,80.0,0,0,0,0,8.54,17.995,3.27607594375502,0.272559058679589,80.0,1.5188764160250725,48.0,0.334854315782336,16.0,0.6445274422737115,51.0,2.0325508513473585,15.0,0.0865628211901925,38.0,2.9261349288663707
0,1,1.0,2.0,3.0,3.1,11.0,2590000000.0,31.0,0,0,0,0,8.06,20.851,11.965357134611564,0.0886766137030516,40.0,0.9347128896142194,6.0,1.2938540289298055,6.0,0.8001554762247344,10.0,5.003439779735623,0.0,0.2219927776915887,19.0,5.088364417881627
0,1,3.0,3.0,4.0,5.2,16.7,23000000000.0,87.0,1,1,1,0,2.62,24.485,4.796422182944646,0.5477714107224352,116.0,0.5675619804281183,51.0,1.2172085411490003,19.0,0.8418102528504364,33.0,0.7893998809406549,9.0,0.084249296743144,42.0,5.010827876935172
