locality,property_type,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,locality_population_density,lat,lon,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km,post_month,post_day_of_month,post_weekday,post_is_weekend,post_age_days,locality_listing_count,location_cluster_20,location_cluster_50,location_cluster_100,price_per_m2,property_type_area_m2,property_type_road_width_m,property_type_width_m,property_type_length_m,property_type_num_floors,property_type_distance_to_center_km,property_type_locality_population_density
phường tân sơn hòa,1,3.0,4.0,16.0,5.0,18.0,39000000000.0,156.0,0,0,0,0,24.485,10.7971454,106.6646052,4.557522107814423,0.121901450034046,142.0,0.372705061912835,75.0,0.3350057555399626,22.0,0.3298346011531585,36.0,1.3075347650339313,6.0,0.0442449261389241,36.0,4.652140728918879,2.0,6,10,2,0,10,85,cluster_13,cluster_16,cluster_12,250000000.0,156.0,16.0,5.0,18.0,3.0,4.557522107814423,24.485
phường tân bình,1,2.0,4.0,15.0,7.8,20.0,23900000000.0,156.0,0,0,0,0,42.157,10.7878255,106.6438598,6.35429173474454,0.1750195304360008,153.0,0.5225105240070275,61.0,0.45950139405485,28.0,0.4906634202464263,27.0,1.753596535716645,2.0,0.0941272756655079,48.0,2.789766515743807,0.0,6,10,2,0,10,142,cluster_13,cluster_1,cluster_26,153205128.2051282,156.0,15.0,7.8,20.0,2.0,6.35429173474454,42.157
phường tân sơn,1,5.0,7.0,16.0,5.0,30.0,15890000000.0,150.0,1,1,1,1,7.631,10.8155712,106.6336177,8.511132076400708,0.4185332425970535,76.0,1.9338599672992576,19.0,0.3787403418224322,8.0,0.353773766732773,17.0,2.4096044770268485,3.0,0.190437074846856,22.0,2.789766515743807,0.0,6,10,2,0,10,121,cluster_6,cluster_36,cluster_19,105933333.33333333,150.0,16.0,5.0,30.0,5.0,8.511132076400708,7.631
phường bàn cờ,1,3.0,4.0,30.0,3.5,12.0,25000000000.0,42.0,0,0,0,0,68.299,10.7727914,106.688564,1.4236699663337584,0.1008944875666734,173.0,0.3035788053231241,86.0,0.4773062638854318,46.0,0.3947019809617943,113.0,0.604291039900539,18.0,0.0891303616822696,90.0,1.0394068894087325,5.0,6,10,2,0,10,44,cluster_11,cluster_20,cluster_99,595238095.2380953,42.0,30.0,3.5,12.0,3.0,1.4236699663337584,68.299
phường tân bình,1,2.0,2.0,40.0,12.2,28.0,82000000000.0,320.0,0,0,0,0,42.157,11.0727938,106.6998522,32.73024799248876,0.4800900072813918,5.0,4.4845363613594165,2.0,0.941972746731735,2.0,0.4714212209577637,0.0,3.8181403719301046,0.0,0.8441691967817977,4.0,2.789766515743807,0.0,6,10,2,0,10,142,cluster_3,cluster_11,cluster_2,256250000.0,320.0,40.0,12.2,28.0,2.0,32.73024799248876,42.157
phường phú nhuận,1,2.0,2.0,20.0,17.0,25.0,72000000000.0,415.0,0,0,0,0,46.863,10.7978431,106.674643,3.689531835435336,0.4288570629001585,154.0,0.3118117616331108,76.0,0.5711071626172188,19.0,0.2563639381331828,53.0,1.9454943767766408,6.0,0.1553122603368634,47.0,3.900284792001561,4.0,6,10,2,0,10,89,cluster_19,cluster_16,cluster_58,173493975.90361446,415.0,20.0,17.0,25.0,2.0,3.689531835435336,46.863
phường tân phú,1,2.0,4.0,13.0,4.2,10.5,6600000000.0,45.0,1,1,1,1,36.951,10.7761892,106.6384144,6.834442705304491,0.2985284745369557,164.0,0.5429098623252844,61.0,0.4097508548051484,32.0,0.4443571518877237,33.0,3.0527421931343577,0.0,0.0495025649011573,46.0,2.789766515743807,0.0,6,10,2,0,10,21,cluster_13,cluster_26,cluster_66,146666666.66666666,45.0,13.0,4.2,10.5,2.0,6.834442705304491,36.951
phường hạnh thông,1,4.0,6.0,14.0,5.0,18.0,9400000000.0,60.0,1,1,1,1,38.239,10.8237753,106.6849915,5.46912316211403,0.1755650750818743,64.0,0.5239478647461463,29.0,0.2455413210050974,9.0,0.5342557500688416,21.0,0.5562563546935235,7.0,0.1171643981009367,51.0,4.531780440683517,1.0,6,10,2,0,10,54,cluster_1,cluster_31,cluster_37,156666666.66666666,60.0,14.0,5.0,18.0,4.0,5.46912316211403,38.239
phường bình trị đông,1,3.0,2.0,10.0,5.0,18.0,7000000000.0,70.0,1,1,1,1,23.097,10.7679017,106.6095921,10.035873377548295,0.1202792003391393,62.0,0.7940570555249221,15.0,0.5785627489676628,14.0,0.4205129244284443,25.0,2.799053811152463,1.0,0.0417572740637905,37.0,2.789766515743807,0.0,6,10,2,0,10,32,cluster_10,cluster_39,cluster_22,100000000.0,70.0,10.0,5.0,18.0,3.0,10.035873377548295,23.097
phường phú thọ hòa,1,1.0,4.0,30.0,11.0,33.0,54450000000.0,363.0,0,0,0,0,46.502,10.7816272,106.6325645,7.491990724545586,0.5437001786480844,138.0,1.043868170816649,45.0,0.7408236185827164,27.0,0.4174937262587679,30.0,2.7826861671501675,1.0,0.2677999609885199,43.0,2.789766515743807,0.0,6,10,2,0,10,53,cluster_10,cluster_9,cluster_66,150000000.0,363.0,30.0,11.0,33.0,1.0,7.491990724545586,46.502
phường minh phụng,1,5.0,5.0,20.0,3.8,10.0,10200000000.0,36.0,0,0,0,0,71.502,10.7566993,106.6465801,6.347405962345484,0.2897405349640682,193.0,0.4641694033834687,67.0,0.534930568813806,44.0,0.8095463326053062,28.0,0.9979682168216238,5.0,0.0696003370800699,70.0,2.789766515743807,0.0,6,10,2,0,10,15,cluster_2,cluster_26,cluster_46,283333333.3333333,36.0,20.0,3.8,10.0,5.0,6.347405962345484,71.502
phường an đông,1,5.0,5.0,30.0,4.0,14.0,25000000000.0,55.0,0,0,0,0,61.537,10.7584265,106.6727204,3.697926043243007,0.1718438296278109,193.0,0.0808248175898799,81.0,0.0685624175584255,51.0,0.0700867890565216,70.0,0.0913558508966055,13.0,0.1041175126627032,91.0,3.0810228719302075,3.0,6,10,2,0,10,53,cluster_2,cluster_10,cluster_3,454545454.54545456,55.0,30.0,4.0,14.0,5.0,3.697926043243007,61.537
phường tăng nhơn phú,1,3.0,2.0,60.0,5.0,12.0,1500000000.0,60.0,1,1,1,1,12.613,10.8465784,106.7937641,12.748844955491514,0.2609978930055026,33.0,0.4285147574934188,10.0,0.6784635074841192,4.0,1.2385009323077854,6.0,0.4783697283733804,1.0,0.1335937074984079,33.0,1.47477409146557,6.0,6,10,2,0,10,58,cluster_4,cluster_30,cluster_90,25000000.0,60.0,60.0,5.0,12.0,3.0,12.748844955491514,12.613
phường tân định,1,7.0,7.0,20.0,12.5,15.5,107000000000.0,191.0,0,0,0,0,39.45,10.7911838,106.6923819,1.8341731692460648,0.1037729567112353,143.0,0.3167659159924683,74.0,0.2917832726058462,27.0,0.1248165769533943,100.0,1.4754329743928578,13.0,0.1220474644889992,50.0,2.0311407966409747,6.0,6,10,2,0,10,97,cluster_19,cluster_22,cluster_28,560209424.0837697,191.0,20.0,12.5,15.5,7.0,1.8341731692460648,39.45
phường xuân hòa,1,2.0,2.0,30.0,10.0,20.0,128000000000.0,200.0,0,0,0,0,21.831,10.7824046,106.6895335,1.3842360927551391,0.1362858508209465,177.0,0.392725688709276,81.0,0.8309996539468081,44.0,0.306041499917031,114.0,0.4875412983036777,17.0,0.0903504268932904,90.0,1.56192760975934,5.0,6,10,2,0,10,99,cluster_19,cluster_22,cluster_59,640000000.0,200.0,30.0,10.0,20.0,2.0,1.3842360927551391,21.831
phường gia định,1,7.0,14.0,20.0,11.0,20.0,50000000000.0,220.0,1,1,1,1,45.633,10.7947837,106.7093255,2.1822596604592133,0.1711869088091718,99.0,1.4231773041651654,47.0,0.3601758043190207,17.0,0.3160654149244814,56.0,2.343508123557825,12.0,0.0265506988051478,43.0,0.6903391017798891,7.0,6,10,2,0,10,85,cluster_12,cluster_38,cluster_16,227272727.27272728,220.0,20.0,11.0,20.0,7.0,2.1822596604592133,45.633
phường an hội tây,1,5.0,6.0,3.0,5.5,15.0,7190000000.0,80.0,1,1,1,1,31.76,10.8421489,106.6386769,9.9193041191287,0.0447049768024632,62.0,2.1702782347422387,9.0,0.6533975509460673,9.0,0.1618420502101994,15.0,3.959198285045436,0.0,0.0882281879422681,31.0,2.789766515743807,0.0,6,10,2,0,10,69,cluster_17,cluster_24,cluster_27,89875000.0,80.0,3.0,5.5,15.0,5.0,9.9193041191287,31.76
phường phú nhuận,1,2.0,8.0,20.0,28.0,50.0,220000000000.0,972.0,0,0,0,0,46.863,10.7978431,106.674643,3.689531835435336,0.4288570629001585,154.0,0.3118117616331108,76.0,0.5711071626172188,19.0,0.2563639381331828,53.0,1.9454943767766408,6.0,0.1553122603368634,47.0,3.900284792001561,4.0,6,10,2,0,10,89,cluster_19,cluster_16,cluster_58,226337448.55967078,972.0,20.0,28.0,50.0,2.0,3.689531835435336,46.863
phường thới an,1,5.0,18.0,8.0,12.0,30.0,19500000000.0,300.0,1,1,1,1,8.433,10.865134,106.6638867,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,2.789766515743807,0.0,6,9,1,0,11,59,cluster_17,cluster_12,cluster_56,65000000.0,300.0,8.0,12.0,30.0,5.0,10.565856638070445,8.433
phường nhiêu lộc,1,4.0,4.0,12.0,5.0,13.0,5100000000.0,65.0,0,0,0,0,51.515,10.7834566,106.6784982,2.555122100836077,0.2298394187696702,205.0,0.4407018928712138,85.0,0.3518938209246376,47.0,0.2930037730618011,108.0,0.8330653769317901,16.0,0.1440798145827994,55.0,2.5315941085926017,4.0,6,9,1,0,11,66,cluster_19,cluster_45,cluster_25,78461538.46153846,65.0,12.0,5.0,13.0,4.0,2.555122100836077,51.515
phường hạnh thông,1,2.0,3.0,6.0,4.5,15.0,2970000000.0,67.0,1,1,1,0,38.239,10.8237753,106.6849915,5.46912316211403,0.1755650750818743,64.0,0.5239478647461463,29.0,0.2455413210050974,9.0,0.5342557500688416,21.0,0.5562563546935235,7.0,0.1171643981009367,51.0,4.531780440683517,1.0,6,9,1,0,11,54,cluster_1,cluster_31,cluster_37,44328358.20895522,67.0,6.0,4.5,15.0,2.0,5.46912316211403,38.239
phường nhiêu lộc,1,2.0,4.0,15.0,4.0,15.0,16000000000.0,66.0,0,0,0,0,51.515,10.7857564,106.6751204,2.9847876645976847,0.2172206277002377,196.0,0.5496201087659982,86.0,0.5212756588833494,39.0,0.0851074392933488,84.0,1.2196991444370473,8.0,0.3633523318916373,39.0,2.980009421216706,4.0,6,9,1,0,11,66,cluster_19,cluster_45,cluster_25,242424242.42424244,66.0,15.0,4.0,15.0,2.0,2.9847876645976847,51.515
phường tân bình,1,4.0,5.0,8.0,6.0,15.0,21500000000.0,90.0,1,1,1,0,42.157,10.8034398,106.6458349,6.699574718241761,0.1095494216543243,110.0,0.601977425693506,37.0,0.5681151544977278,16.0,1.311416453662265,17.0,0.8329555566449584,5.0,0.1964914178004921,23.0,2.789766515743807,0.0,6,9,1,0,11,142,cluster_13,cluster_1,cluster_34,238888888.8888889,90.0,8.0,6.0,15.0,4.0,6.699574718241761,42.157
phường cát lái,1,3.0,6.0,20.0,13.0,27.0,55000000000.0,351.0,0,0,0,0,3.494,10.7698786,106.7746914,8.107863130958895,0.6000846300525993,21.0,1.524086996049615,5.0,0.4037055825764102,6.0,0.4111098762258814,7.0,2.259969133675176,1.0,0.1253466986572062,12.0,4.775883638944245,1.0,6,8,0,0,12,12,cluster_12,cluster_47,cluster_33,156695156.6951567,351.0,20.0,13.0,27.0,3.0,8.107863130958895,3.494
phường cầu kiệu,1,4.0,10.0,20.0,8.0,3.0,12200000000.0,22.0,0,0,0,0,50.946,10.7968306,106.6913229,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,6,8,0,0,12,93,cluster_19,cluster_22,cluster_92,554545454.5454545,22.0,20.0,8.0,3.0,4.0,2.44074910241188,50.946
phường hạnh thông,1,2.0,2.0,60.0,4.0,5.0,5700000000.0,22.0,0,0,0,0,38.239,10.8237753,106.6849915,5.46912316211403,0.1755650750818743,64.0,0.5239478647461463,29.0,0.2455413210050974,9.0,0.5342557500688416,21.0,0.5562563546935235,7.0,0.1171643981009367,51.0,4.531780440683517,1.0,6,8,0,0,12,54,cluster_1,cluster_31,cluster_37,259090909.0909091,22.0,60.0,4.0,5.0,2.0,5.46912316211403,38.239
xã hiệp phước,1,2.0,5.0,20.0,6.0,38.0,10800000000.0,232.0,1,1,1,1,1.166,10.6710495,106.7116789,11.767632322396116,1.0512488061193104,10.0,3.7396481621354094,1.0,4.494660025436024,0.0,2.671110664596607,2.0,1.539368194035441,0.0,1.2981848213646403,0.0,2.789766515743807,0.0,6,7,6,1,13,10,cluster_7,cluster_48,cluster_20,46551724.137931034,232.0,20.0,6.0,38.0,2.0,11.767632322396116,1.166
phường tân bình,1,1.0,1.0,1.0,4.0,15.0,16500000000.0,59.0,1,1,1,1,42.157,10.8034398,106.6458349,6.699574718241761,0.1095494216543243,110.0,0.601977425693506,37.0,0.5681151544977278,16.0,1.311416453662265,17.0,0.8329555566449584,5.0,0.1964914178004921,23.0,2.789766515743807,0.0,6,6,5,1,14,142,cluster_13,cluster_1,cluster_34,279661016.9491525,59.0,1.0,4.0,15.0,1.0,6.699574718241761,42.157
phường nhiêu lộc,1,3.0,5.0,30.0,15.0,22.0,173000000000.0,325.0,0,0,0,0,51.515,10.7857564,106.6751204,2.9847876645976847,0.2172206277002377,196.0,0.5496201087659982,86.0,0.5212756588833494,39.0,0.0851074392933488,84.0,1.2196991444370473,8.0,0.3633523318916373,39.0,2.980009421216706,4.0,6,1,0,0,19,66,cluster_19,cluster_45,cluster_25,532307692.3076923,325.0,30.0,15.0,22.0,3.0,2.9847876645976847,51.515
phường phú lâm,1,3.0,4.0,9.0,5.0,18.0,20000000000.0,108.0,0,0,0,0,43.757,10.747209,106.6316529,8.25525652939408,0.1549744697832368,117.0,0.3277436737634981,42.0,0.2035684770810963,34.0,0.3435232818599611,17.0,1.8675634852505048,3.0,0.1906200652254097,47.0,2.789766515743807,0.0,5,17,5,1,399,7,cluster_16,cluster_25,cluster_83,185185185.1851852,108.0,9.0,5.0,18.0,3.0,8.25525652939408,43.757
phường an khánh,1,1.0,1.0,10.0,6.0,23.0,34500000000.0,138.0,1,1,1,1,5.021,10.7949602,106.7305484,3.808504175625029,0.6561629916851701,62.0,0.9356213880345662,21.0,0.452628431051221,11.0,0.7671058558033097,31.0,0.7439168201610871,5.0,0.1672563295946353,34.0,0.6992062452147358,9.0,6,10,2,0,10,84,cluster_12,cluster_14,cluster_48,250000000.0,138.0,10.0,6.0,23.0,1.0,3.808504175625029,5.021
phường bình thạnh,1,8.0,7.0,12.0,11.0,38.0,196000000000.0,520.0,1,1,1,1,38.042,10.8045369,106.6985299,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,6,10,2,0,10,100,cluster_1,cluster_0,cluster_67,376923076.9230769,520.0,12.0,11.0,38.0,8.0,3.067975386545508,38.042
phường sài gòn,1,2.0,20.0,30.0,5.0,18.0,399000000000.0,700.0,0,0,0,0,15.468,10.7803088,106.7054885,0.6277042037044096,0.4752517013792162,114.0,0.3183914802084917,68.0,0.915369003541698,22.0,0.3312733645976148,97.0,0.690744449731313,15.0,0.0895344751277696,68.0,0.3523202858879943,7.0,6,10,2,0,10,53,cluster_19,cluster_43,cluster_0,570000000.0,700.0,30.0,5.0,18.0,2.0,0.6277042037044096,15.468
phường đức nhuận,1,1.0,1.0,50.0,5.0,18.0,250000000000.0,842.0,0,0,0,0,32.947,10.8050189,106.6856946,3.526954400701507,0.1175141904538145,128.0,0.1697385585509312,52.0,0.4514166541448588,18.0,0.7759415491050107,56.0,2.3497406593452834,6.0,0.1136563562267956,32.0,3.4075937654659247,5.0,6,10,2,0,10,64,cluster_1,cluster_27,cluster_92,296912114.01425177,842.0,50.0,5.0,18.0,1.0,3.526954400701507,32.947
phường bến thành,1,3.0,4.0,8.0,5.0,18.0,26500000000.0,99.0,0,0,0,0,38.809,10.7697658,106.6968854,0.9030639858522528,0.1764317325313514,146.0,0.3786499075275946,88.0,0.3340491056014009,40.0,0.0243052720372051,101.0,0.3829654363777388,19.0,0.0311660268603045,104.0,0.1703670445237422,5.0,6,10,2,0,10,95,cluster_11,cluster_43,cluster_35,267676767.67676768,99.0,8.0,5.0,18.0,3.0,0.9030639858522528,38.809
phường an khánh,1,1.0,1.0,30.0,5.0,18.0,400000000000.0,900.0,0,0,0,0,5.021,10.7850885,106.7293654,3.242272702926816,0.4644541079433794,53.0,1.7631624559602346,30.0,0.9995120096449168,11.0,0.8095548246772732,32.0,1.6542081149097525,6.0,0.0886730542335018,24.0,1.6366304217427186,8.0,6,10,2,0,10,84,cluster_12,cluster_14,cluster_48,444444444.4444444,900.0,30.0,5.0,18.0,1.0,3.242272702926816,5.021
phường tân sơn nhất,1,6.0,8.0,10.0,5.3,16.0,21000000000.0,78.0,0,0,0,0,26.533,10.7979113,106.658574,5.179681155278618,0.3470729602077848,132.0,0.5175633002194819,69.0,0.5693079348823914,19.0,0.4864312428345236,31.0,0.6646272756430183,4.0,0.1006491104024628,39.0,2.789766515743807,0.0,6,10,2,0,10,33,cluster_13,cluster_16,cluster_12,269230769.2307692,78.0,10.0,5.3,16.0,6.0,5.179681155278618,26.533
phường phú nhuận,1,5.0,4.0,12.0,4.0,16.3,19500000000.0,66.0,1,1,1,1,46.863,10.7978431,106.674643,3.689531835435336,0.4288570629001585,154.0,0.3118117616331108,76.0,0.5711071626172188,19.0,0.2563639381331828,53.0,1.9454943767766408,6.0,0.1553122603368634,47.0,3.900284792001561,4.0,6,10,2,0,10,89,cluster_19,cluster_16,cluster_58,295454545.45454544,66.0,12.0,4.0,16.3,5.0,3.689531835435336,46.863
phường cầu kiệu,1,3.0,8.0,20.0,5.0,18.0,11200000000.0,24.0,0,0,0,0,50.946,10.7968306,106.6913229,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,6,10,2,0,10,93,cluster_19,cluster_22,cluster_92,466666666.6666667,24.0,20.0,5.0,18.0,3.0,2.44074910241188,50.946
phường tân mỹ,1,5.0,7.0,12.0,5.6,20.0,32000000000.0,112.0,1,1,1,1,10.562,10.7350015,106.7194453,5.05897559335612,0.0003922165909061,63.0,0.1965857978662085,28.0,0.1779353893879265,8.0,0.7046650973093038,24.0,0.670459228558265,3.0,0.1464682080905137,32.0,4.623047390728333,2.0,6,10,2,0,10,18,cluster_7,cluster_32,cluster_9,285714285.71428573,112.0,12.0,5.6,20.0,5.0,5.05897559335612,10.562
phường cầu kiệu,1,4.0,8.0,15.0,4.2,18.0,22500000000.0,74.0,1,1,1,1,50.946,10.7968306,106.6913229,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,6,10,2,0,10,93,cluster_19,cluster_22,cluster_92,304054054.0540541,74.0,15.0,4.2,18.0,4.0,2.44074910241188,50.946
phường bến thành,1,4.0,6.0,17.0,4.39,15.0,33000000000.0,68.0,0,0,0,0,38.809,10.7697658,106.6968854,0.9030639858522528,0.1764317325313514,146.0,0.3786499075275946,88.0,0.3340491056014009,40.0,0.0243052720372051,101.0,0.3829654363777388,19.0,0.0311660268603045,104.0,0.1703670445237422,5.0,6,10,2,0,10,95,cluster_11,cluster_43,cluster_35,485294117.64705884,68.0,17.0,4.39,15.0,4.0,0.9030639858522528,38.809
phường an đông,1,4.0,6.0,30.0,4.0,17.0,29000000000.0,67.0,0,0,0,0,61.537,10.7584265,106.6727204,3.697926043243007,0.1718438296278109,193.0,0.0808248175898799,81.0,0.0685624175584255,51.0,0.0700867890565216,70.0,0.0913558508966055,13.0,0.1041175126627032,91.0,3.0810228719302075,3.0,6,10,2,0,10,53,cluster_2,cluster_10,cluster_3,432835820.8955224,67.0,30.0,4.0,17.0,4.0,3.697926043243007,61.537
phường gia định,1,8.0,8.0,25.0,10.0,19.0,48000000000.0,185.0,0,0,0,0,45.633,10.7947837,106.7093255,2.1822596604592133,0.1711869088091718,99.0,1.4231773041651654,47.0,0.3601758043190207,17.0,0.3160654149244814,56.0,2.343508123557825,12.0,0.0265506988051478,43.0,0.6903391017798891,7.0,6,10,2,0,10,85,cluster_12,cluster_38,cluster_16,259459459.45945945,185.0,25.0,10.0,19.0,8.0,2.1822596604592133,45.633
phường bến thành,1,4.0,4.0,20.0,20.0,22.0,290000000000.0,440.0,0,0,0,0,38.809,10.7697658,106.6968854,0.9030639858522528,0.1764317325313514,146.0,0.3786499075275946,88.0,0.3340491056014009,40.0,0.0243052720372051,101.0,0.3829654363777388,19.0,0.0311660268603045,104.0,0.1703670445237422,5.0,6,10,2,0,10,95,cluster_11,cluster_43,cluster_35,659090909.0909091,440.0,20.0,20.0,22.0,4.0,0.9030639858522528,38.809
phường bình lợi trung,1,2.0,4.0,50.0,5.0,18.0,10950000000.0,58.0,1,1,1,1,29.851,10.8143593,106.6949846,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,6,10,2,0,10,186,cluster_1,cluster_27,cluster_6,188793103.44827586,58.0,50.0,5.0,18.0,2.0,4.193692198045986,29.851
phường tân sơn nhất,1,5.0,6.0,45.0,4.4,28.0,29000000000.0,119.0,0,0,0,0,26.533,10.7979113,106.658574,5.179681155278618,0.3470729602077848,132.0,0.5175633002194819,69.0,0.5693079348823914,19.0,0.4864312428345236,31.0,0.6646272756430183,4.0,0.1006491104024628,39.0,2.789766515743807,0.0,6,10,2,0,10,33,cluster_13,cluster_16,cluster_12,243697478.99159664,119.0,45.0,4.4,28.0,5.0,5.179681155278618,26.533
phường phú thọ,1,2.0,6.0,30.0,7.0,16.0,39500000000.0,80.0,0,0,0,0,47.715,10.772649,106.6570255,4.821523793271405,0.1500869901876,212.0,0.339646569720307,78.0,0.8602269714341313,56.0,0.4844446637302135,51.0,1.390305653240416,8.0,0.0697432883519068,54.0,4.472571882131149,2.0,6,10,2,0,10,24,cluster_2,cluster_29,cluster_40,493750000.0,80.0,30.0,7.0,16.0,2.0,4.821523793271405,47.715
phường phú thọ,1,3.0,6.0,30.0,14.0,23.0,88000000000.0,328.0,0,0,0,0,47.715,10.772649,106.6570255,4.821523793271405,0.1500869901876,212.0,0.339646569720307,78.0,0.8602269714341313,56.0,0.4844446637302135,51.0,1.390305653240416,8.0,0.0697432883519068,54.0,4.472571882131149,2.0,6,10,2,0,10,24,cluster_2,cluster_29,cluster_40,268292682.92682928,328.0,30.0,14.0,23.0,3.0,4.821523793271405,47.715
phường tây thạnh,1,2.0,11.0,14.0,5.0,20.0,13000000000.0,100.0,0,0,0,0,18.384,10.8131664,106.6201388,9.70056045145034,0.1821452440188882,81.0,1.0163773460507466,10.0,0.848624625942906,7.0,1.282671143495685,16.0,1.3474523036797637,1.0,0.2224079023734496,26.0,2.789766515743807,0.0,6,10,2,0,10,38,cluster_6,cluster_36,cluster_86,130000000.0,100.0,14.0,5.0,20.0,2.0,9.70056045145034,18.384
phường thông tây hội,1,6.0,6.0,10.0,4.0,16.0,15800000000.0,64.0,0,0,0,0,37.405,10.8438046,106.6481171,9.385412276175169,0.3183624491735607,59.0,1.786365975753308,11.0,0.4437918028379066,6.0,0.5238685647489925,9.0,3.10524390270197,0.0,0.4397728200411307,26.0,2.789766515743807,0.0,6,10,2,0,10,44,cluster_17,cluster_24,cluster_27,246875000.0,64.0,10.0,4.0,16.0,6.0,9.385412276175169,37.405
phường long bình,1,4.0,6.0,12.0,5.0,21.0,7500000000.0,105.0,1,1,1,1,4.065,10.8448502,106.8190284,14.945606760104928,0.0506488984112523,13.0,0.8987143071967386,5.0,2.945371108484037,1.0,2.151254107218704,2.0,2.044204649160353,3.0,0.1141631512406887,17.0,3.070556957679083,3.0,6,10,2,0,10,8,cluster_4,cluster_30,cluster_52,71428571.42857143,105.0,12.0,5.0,21.0,4.0,14.945606760104928,4.065
phường chánh hưng,1,3.0,5.0,20.0,6.2,25.0,29990000000.0,150.0,0,0,0,0,41.368,10.7460099,106.6829836,3.938890870016373,0.1026391394111249,142.0,0.6244011765486238,76.0,0.389629664161238,41.0,0.0111438965873269,62.0,0.7192455313154356,10.0,0.2217875008797816,29.0,3.203953797566647,3.0,6,10,2,0,10,90,cluster_11,cluster_42,cluster_55,199933333.33333334,150.0,20.0,6.2,25.0,3.0,3.938890870016373,41.368
phường diên hồng,1,6.0,6.0,20.0,5.0,18.0,43000000000.0,91.0,0,0,0,0,40.663,10.7673031,106.6639559,4.177717404417766,0.1321456498930087,217.0,0.6222421286803709,83.0,0.0770050538488039,55.0,0.1406451216433702,58.0,0.7120967895816094,8.0,0.1383351558074551,65.0,3.732512409760755,3.0,6,10,2,0,10,72,cluster_2,cluster_29,cluster_98,472527472.52747256,91.0,20.0,5.0,18.0,6.0,4.177717404417766,40.663
phường đức nhuận,1,4.0,4.0,15.0,5.0,18.0,63000000000.0,318.0,0,0,0,0,32.947,10.8078497,106.6784641,4.211941629640952,0.1283730028407936,115.0,0.9976765413891644,49.0,0.3933512132958154,15.0,0.1047726338595456,47.0,1.50990580457967,9.0,0.0851557056999508,32.0,4.255770654939161,5.0,6,10,2,0,10,64,cluster_1,cluster_27,cluster_77,198113207.5471698,318.0,15.0,5.0,18.0,4.0,4.211941629640952,32.947
phường bàn cờ,1,4.0,4.0,18.0,5.0,18.0,12900000000.0,25.0,0,0,0,0,68.299,10.7727914,106.688564,1.4236699663337584,0.1008944875666734,173.0,0.3035788053231241,86.0,0.4773062638854318,46.0,0.3947019809617943,113.0,0.604291039900539,18.0,0.0891303616822696,90.0,1.0394068894087325,5.0,6,10,2,0,10,44,cluster_11,cluster_20,cluster_99,516000000.0,25.0,18.0,5.0,18.0,4.0,1.4236699663337584,68.299
