link,title,post_day,street,old_address,locality,region,listing_id,direction,listing_type,property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,owner_listing_bin,locality_square,locality_population_density
https://alonhadat.com.vn/ban-khach-san-mat-tien-suong-nguyet-anh-4-5-x-19m-ham-6-lau-hd-thue-1-9-ty-nam-18801020.html,"Bán Khách Sạn Mặt Tiền Sương Nguyệt Ánh, 4.5 X 19m, Hàm 6 lầu, HĐ Thuê 1.9 tỷ/năm",2026-06-20,đường sương nguyệt ánh,"Đường Sương Nguyệt Ánh, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18801020,unknown,can_ban,nha_mat_tien,so_hong_so_do,6.0,17.0,40.0,4.5,19.0,75000000000.0,100.0,0,0,0,0,0,"1,85",38.809
https://alonhadat.com.vn/ban-toa-nha-mat-tien-ton-that-tung-phuong-ben-thanh-ngang-4-6-x-22m-7-lau-chi-7x-ty-18801173.html,"Bán Toà Nhà Mặt Tiền Tôn Thất Tùng, Phường Bến Thành - Ngang 4.6 x 22m, 7 lầu, Chỉ 7x tỷ",2026-06-20,đường tôn thất tùng,"Đường Tôn Thất Tùng, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18801173,unknown,can_ban,nha_mat_tien,so_hong_so_do,7.0,12.0,30.0,4.6,22.0,72000000000.0,110.0,0,0,0,0,0,"1,85",38.809
https://alonhadat.com.vn/nhung-tai-san-mat-tien-trong-phan-khuc-quan-1-3-tot-nhat-trong-phan-khuc-50-ty-18773680.html,Những Tài Sản Mặt Tiền trong phân khúc Quận 1-3 tốt nhất trong phân khúc 50 Tỷ,2026-06-20,đường nguyễn trãi,"Đường Nguyễn Trãi, Phường Sài Gòn, Quận 1, Hồ Chí Minh (cũ)",phường sài gòn,hồ chí minh,18773680,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,6.0,40.0,7.0,20.0,50000000000.0,100.0,0,0,0,0,0,"3,04",15.468
https://alonhadat.com.vn/chu-ngop-toa-nha-tot-nhat-thanh-my-loi-quan-2-ham-7tang-dt-7x18m-hdt-200tr-th-38-ty-18734649.html,"Chủ ngộp! Tòa nhà tốt nhất Thạnh Mỹ Lợi, Quận 2, hầm 7tầng, DT 7x18m, HĐT: 200tr/th, 38 tỷ",2026-06-20,đường trương văn bang,"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường cát lái,hồ chí minh,18734649,unknown,can_ban,nha_mat_tien,so_hong_so_do,7.0,7.0,16.0,7.0,18.0,38000000000.0,126.0,0,0,0,0,0,"19,65",3.494
https://alonhadat.com.vn/ban-nha-mat-tien-cach-mang-thang-8-quan-3-doi-dien-cho-hoa-hung-6-5x25m-5-lau-17838509.html,"Bán Nhà Mặt Tiền Cách Mạng Tháng 8, Quận 3 ( Đối Diện Chợ Hòa Hưng) 6.5x25m, 5 Lầu",2026-06-20,đường cách mạng tháng 8,"Đường Cách Mạng Tháng 8, Phường 11, Quận 3, Hồ Chí Minh (cũ)",phường nhiêu lộc,hồ chí minh,17838509,unknown,can_ban,nha_mat_tien,unknown,5.0,5.0,20.0,6.5,25.0,55000000000.0,117.0,1,1,1,1,0,"1,71",51.515
https://alonhadat.com.vn/-goc-2-mt-duong-nguyen-cuu-dam-khu-tan-son-nhi-4m-16m-nha-moi-3-lau-st-13-5-ty-18811277.html,"📍 Góc 2 mt đường Nguyễn Cửu Đàm khu Tân Sơn Nhì - 4m❌️16m - Nhà mới 3 lầu st - 💵 13,5 Tỷ",2026-06-20,đường nguyễn cửu đàm,"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh (cũ)",phường tân sơn nhì,hồ chí minh,18811277,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,5.0,12.0,4.0,16.0,13500000000.0,64.0,1,1,1,1,0,"3,46",33.895
https://alonhadat.com.vn/-hem-xe-hoi-thong-tan-huong-tan-phu-6m-13m-vuong-vuc-duc-4-lau-moi-9-9-ty-tl-18811238.html,"📍 Hẻm xe hơi thông Tân Hương, Tân Phú - 6m❌13m, vuông vức - Đúc 4 lầu mới  - 💵 9,9 Tỷ TL",2026-06-20,đường tân hương,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh (cũ)",phường phú thọ hòa,hồ chí minh,18811238,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,6.0,6.0,6.0,13.0,9900000000.0,78.0,0,0,0,0,0,"3,02",46.502
https://alonhadat.com.vn/-mt-kenh-nuoc-den-gan-doc-lap-tan-huong-6m-16-85m-no-hau-8m-duc-2-lau-st-11-3-ty-18811661.html,"📍 MT Kênh Nước Đen gần Độc Lập, Tân Hương - 6m❌16,85m, Nở hậu 8m - Đúc 2 lầu sT 💵11,3 Tỷ",2026-06-20,đường kênh nước đen,"Đường Kênh Nước Đen, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh (cũ)",phường tân sơn nhì,hồ chí minh,18811661,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,4.0,14.0,6.0,16.0,11300000000.0,70.0,1,1,1,1,0,"3,46",33.895
https://alonhadat.com.vn/-mt-duong-nguyen-cuu-dam-gan-tan-son-nhi-4m-12m-nha-duc-4-tam-dep-12-ty-tl-18811454.html,📍 MT đường Nguyễn Cửu Đàm gần Tân Sơn Nhì - 4m❌️12m - Nhà đúc 4 tấm đẹp - 💵 12 Tỷ TL,2026-06-20,đường nguyễn cửu đàm,"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh (cũ)",phường tân sơn nhì,hồ chí minh,18811454,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,4.0,24.0,4.0,12.0,12000000000.0,48.0,1,1,1,1,0,"3,46",33.895
https://alonhadat.com.vn/ban-nha-moi-100-mat-tien-20m-duong-44-binh-phu-q6-doi-dien-cong-vieni-17852648.html,Bán Nhà Mới 100% Mặt Tiền 20m Đường 44 Bình Phú Q6  Đối Diện Công Viêni,2026-06-20,đường số 44,"Đường số 44, Phường 11, Quận 6, Hồ Chí Minh (cũ)",phường bình phú,hồ chí minh,17852648,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,5.0,20.0,4.0,20.0,13300000000.0,80.0,1,1,1,0,0,"2,85",26.640
https://alonhadat.com.vn/chinh-chu-can-ban-nhanh-nha-mat-tien-luy-ban-bich-4m-x-15m-60m-12-6-ty-18813242.html,"Chính chủ cần bán nhanh nhà mặt tiền Lũy Bán Bích, 4m x 15m (60m²)-- 12,6 tỷ",2026-06-20,đường lũy bán bích,"Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, Hồ Chí Minh (cũ)",phường phú thạnh,hồ chí minh,18813242,dong_bac,can_ban,nha_mat_tien,so_hong_so_do,1.0,2.0,20.0,4.0,15.0,12600000000.0,60.0,1,1,0,0,0,"2,99",34.709
https://alonhadat.com.vn/chi-voi-3ty880-so-huu-ngay-can-nha-ong-ich-khiem-p5-q11-gia-3ty880-72m2-shr--18802088.html,"Chỉ Với 3tỷ880 Sở Hữu Ngay Căn Nhà Ông Ích Khiêm,P5,Q11.Giá 3tỷ880/72m2.SHR.",2026-06-20,đường ông ích khiêm,"Đường Ông Ích Khiêm, Phường 5, Quận 11, Hồ Chí Minh (cũ)",phường hòa bình,hồ chí minh,18802088,unknown,can_ban,nha_trong_hem,so_hong_so_do,2.0,4.0,6.0,5.0,14.0,3880000000.0,72.0,1,1,1,1,0,"0,98",70.733
https://alonhadat.com.vn/ket-von-co-7-chu-nha-can-tim-chu-moi-ban-nha-tran-hung-dao-p2-quan-5-gia-4ty530-76-5m2-shr-18806582.html,"Kẹt Vốn Cô 7 Chủ Nhà Cần Tìm Chủ Mới Bán Nhà Trần Hưng Đạo,P2,Quận 5.Giá 4tỷ530/76,5m2.SHR",2026-06-20,đường trần hưng đạo,"Đường Trần Hưng Đạo, Phường 2, Quận 5, Hồ Chí Minh (cũ)",phường chợ quán,hồ chí minh,18806582,unknown,can_ban,nha_trong_hem,so_hong_so_do,1.0,3.0,6.0,5.0,15.0,4530000000.0,77.0,1,1,1,1,0,"1,28",49.645
https://alonhadat.com.vn/ngoi-nha-hanh-phuc-duong-vo-thi-sau-quan-1-6-5x18m-113m2-dat-4-tang-xa-hoa-gia-28-5-ty--18813309.html,"NGÔI NHÀ HẠNH PHÚC ĐƯỜNG VÕ THỊ SÁU,QUẬN 1-6,5X18M-113M2 ĐẤT-4 TẦNG XA HOA-GIÁ:28,5 TỶ!",2026-06-20,đường võ thị sáu,"Đường Võ Thị Sáu, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)",phường tân định,hồ chí minh,18813309,dong_bac,can_ban,nha_trong_hem,so_hong_so_do,4.0,5.0,6.0,6.5,18.0,28500000000.0,326.0,0,0,0,0,0,"1,23",39.450
https://alonhadat.com.vn/nha-cap-4-cu-7-5x11-thi-tran-nha-be-chi-3-7-ty-18523674.html,Nhà cấp 4 cũ (7.5x11) thị trấn Nhà Bè chỉ 3.7 tỷ,2026-06-20,đường huỳnh tấn phát,"Đường Huỳnh Tấn Phát, Xã Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh (cũ)",xã nhà bè,hồ chí minh,18523674,unknown,can_ban,nha_trong_hem,so_hong_so_do,1.0,2.0,3.0,7.5,11.0,3700000000.0,82.0,0,0,0,0,0,"37,10",4.219
https://alonhadat.com.vn/ban-nha-phuong-thanh-loc-quan-12-gan-go-vap-dt60m-4x16-gia-18802948.html,"Bán nhà  phường THẠNH LỘC Quận 12, gần Gò Vấp, DT60m² (4x16) giá",2026-06-20,đường thạnh lộc 17,"Đường Thạnh Lộc 17, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh (cũ)",phường an phú đông,hồ chí minh,18802948,unknown,can_ban,nha_trong_hem,unknown,3.0,4.0,6.0,4.0,16.0,5980000000.0,60.0,1,1,1,1,0,"14,59",12.277
https://alonhadat.com.vn/-ban-nha-moi-dep-tran-ba-giao-phuong-5-quan-go-vap-5-tang-hem-6--18810903.html,"🏡 BÁN NHÀ MỚI ĐẸP- TRẦN BÁ GIAO PHƯỜNG 5, QUẬN GÒ VẤP. 5 TẦNG - HẺM 6 🚙🚕.  💰",2026-06-19,đường trần bá giao,"Đường Trần Bá Giao, Phường 5, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường an nhơn,hồ chí minh,18810903,unknown,can_ban,nha_trong_hem,so_hong_so_do,5.0,13.0,6.0,4.5,19.0,17000000000.0,88.0,1,1,1,1,0,"3,23",34.520
https://alonhadat.com.vn/chi-voi-2ty200tr-mua-duoc-nha-quan-11-hem-4m-duong-doi-cung-ra-duong-au-co-binh-thoi-3-2-18719464.html,"chỉ với 2tỷ200tr mua được nhà quận 11 hẻm 4m đường Đội Cung, ra Đường Âu Cơ, Bình Thới,3-2",2026-06-19,đường đội cung,"Đường Đội Cung, Phường 11, Quận 11, Hồ Chí Minh (cũ)",phường phú thọ,hồ chí minh,18719464,unknown,can_ban,nha_trong_hem,so_hong_so_do,2.0,2.0,4.0,3.5,4.5,2200000000.0,29.0,0,0,0,0,0,"1,37",47.715
https://alonhadat.com.vn/nha-o-nguyen-kiem-phu-nhuan-can-ban-gap-2-ty-960-54m2-1l2pn-shr-hem-oto-18812106.html,"Nhà ở Nguyễn Kiệm, Phú Nhuận cần bán gấp 2 tỷ 960, 54m2, 1l2pn, shr, hẻm oto",2026-06-19,đường nguyễn kiệm,"Đường Nguyễn Kiệm, Phường Đức Nhuận, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường đức nhuận,hồ chí minh,18812106,unknown,can_ban,nha_trong_hem,so_hong_so_do,1.0,2.0,6.0,,,2960000000.0,54.0,1,1,1,1,0,"2,17",32.947
https://alonhadat.com.vn/ban-nhanh-can-sieu-pham-duong-nguyen-cuu-van-binh-thanh-gia-5-2ty-62-4m2-4-8-x-13--18790330.html,"BÁN NHANH CĂN SIÊU PHẨM ĐƯỜNG NGUYỄN CỬU VÂN, BÌNH THẠNH - GIÁ: 5,2TỶ/62,4M2 (4,8 x 13)",2026-06-19,đường phan văn hân,"Đường Phan Văn Hân, Phường 17, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường gia định,hồ chí minh,18790330,unknown,can_ban,nha_trong_hem,so_hong_so_do,3.0,5.0,6.0,4.8,13.0,5200000000.0,62.0,1,1,1,1,0,"2,76",45.633
https://alonhadat.com.vn/ban-nha-duong-pho-quang-mua-ngay-o-gap-3-ty-120-55m2-1l2pn-shr-hem-oto-18811691.html,"Bán nhà đường Phổ Quang, mua ngay ở gấp 3 tỷ 120, 55m2, 1l2pn, shr, hẻm oto",2026-06-19,đường phổ quang,"Đường Phổ Quang, Phường Đức Nhuận, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường đức nhuận,hồ chí minh,18811691,unknown,can_ban,nha_trong_hem,so_hong_so_do,1.0,2.0,5.0,,,3120000000.0,55.0,1,1,1,1,0,"2,17",32.947
https://alonhadat.com.vn/nha-dep-gan-san-bay-benh-vien-chi-3-ty-080-54m2-1l2pn-shr-hem-oto-18811808.html,"Nhà đẹp gần sân bay, bệnh viện chỉ 3 tỷ 080, 54m2, 1l2pn, shr, hẻm oto",2026-06-19,đường đào duy anh,"Đường Đào Duy Anh, Phường Đức Nhuận, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường đức nhuận,hồ chí minh,18811808,unknown,can_ban,nha_trong_hem,so_hong_so_do,1.0,2.0,6.0,,,3080000000.0,54.0,1,1,1,1,0,"2,17",32.947
https://alonhadat.com.vn/ban-ngay-nha-dep-hong-ha-phu-nhuan-gia-3-ty-290-57m2-shr-hem-oto-18811856.html,"Bán ngay nhà đẹp Hồng Hà, Phú Nhuận, giá 3 tỷ 290, 57m2, Shr, hẻm oto",2026-06-19,đường hồng hà,"Đường Hồng Hà, Phường Đức Nhuận, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường đức nhuận,hồ chí minh,18811856,unknown,can_ban,nha_trong_hem,so_hong_so_do,1.0,2.0,5.0,,,3290000000.0,57.0,1,1,1,1,0,"2,17",32.947
https://alonhadat.com.vn/ban-nha-tot-mong-gap-nguoi-tot-18717446.html,Bán Nhà Tốt Mong Gặp Người Tốt,2026-06-16,đường phổ quang,"Đường Phổ Quang, Phường 2, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn hòa,hồ chí minh,18717446,dong_nam,can_ban,nha_trong_hem,so_hong_so_do,3.0,3.0,4.0,5.2,16.7,23000000000.0,87.0,1,1,1,0,0,"2,62",24.485
https://alonhadat.com.vn/8-7-ty-70m2-5-tang-thang-may-xay-moi-hem-4m-sat-mat-tien-quang-trung-p8-18724481.html,8.7 Tỷ - 70m2 - 5 Tầng - Thang Máy - Xây Mới - Hẻm 4m - Sát Mặt Tiền - Quang Trung - P8,2026-06-16,đường quang trung,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường thông tây hội,hồ chí minh,18724481,tay_nam,can_ban,nha_trong_hem,so_hong_so_do,5.0,4.0,4.0,4.0,16.5,8700000000.0,70.0,1,1,1,1,0,"3,24",37.405
https://alonhadat.com.vn/mat-tien-thut-9-25-ty-67m2-4-tang-san-thuong-moi-le-quang-dinh-p14-binh-thanh-18745360.html,Mặt Tiền Thụt - 9.25 Tỷ - 67m2 - 4 Tầng Sân Thượng Mới - Lê Quang Định - P14 - Bình Thạnh,2026-06-16,đường lê quang định,"Đường Lê Quang Định, Phường 14, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình thạnh,hồ chí minh,18745360,unknown,can_ban,nha_trong_hem,so_hong_so_do,4.0,4.0,4.0,7.9,7.5,9250000000.0,67.0,1,1,1,0,0,"3,32",38.042
https://alonhadat.com.vn/8-x-ty-67m2-oto-7-cho-thong-phan-van-tri-p12-binh-thanh-xay-moi-7-tang-18797637.html,"8,x Tỷ - 67m2 - Oto 7 Chỗ Thông - Phan Văn Trị - P12 - Bình Thạnh - Xây Mới 7 Tầng",2026-06-16,đường phan văn trị,"Đường Phan Văn Trị, Phường 12, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình thạnh,hồ chí minh,18797637,dong_nam,can_ban,nha_trong_hem,so_hong_so_do,2.0,3.0,6.0,3.7,18.6,8900000000.0,67.0,1,1,0,1,0,"3,32",38.042
https://alonhadat.com.vn/-hang-hiem-7-4-ty-80-8m2-x-2t-hem-2-xe-hoi-ra-hoang-hoa-tham-binh-thanh-18789763.html,"* ​HÀNG HIẾM 7,4 tỷ * 80,8m2 x 2T - HẺM 2 XE HƠI ra Hoàng Hoa Thám, Bình Thạnh",2026-06-20,đường hoàng hoa thám,"Đường Hoàng Hoa Thám, Phường 5, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình lợi trung,hồ chí minh,18789763,unknown,can_ban,nha_trong_hem,so_hong_so_do,2.0,3.0,5.0,5.0,,7400000000.0,80.0,1,1,1,1,0,"3,89",29.851
https://alonhadat.com.vn/-giam-day-hon-8ty-nha-5tx47-2-m-hem-2-xe-hoi-ra-phan-van-tri-go-vap-18788327.html,"**GIẢM ĐÁY* Hơn 8tỷ - Nhà 5Tx47,2 m² - Hẻm 2 XE HƠI ra Phan Văn Trị, Gò Vấp",2026-06-20,đường phan văn trị,"Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường an nhơn,hồ chí minh,18788327,unknown,can_ban,nha_trong_hem,so_hong_so_do,5.0,4.0,5.0,,,8700000000.0,47.0,0,0,0,0,0,"3,23",34.520
https://alonhadat.com.vn/xe-hoi-dau-cua-nha-3-tang-x-61-m-trung-tam-p-gia-dinh-gia-sieu-tot-18803859.html,XE HƠI đậu cửa - Nhà 3 Tầng x 61 m² trung tâm p. Gia Định giá SIÊU tốt,2026-06-20,đường nơ trang long,"Đường Nơ Trang Long, Phường 1, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường gia định,hồ chí minh,18803859,unknown,can_ban,nha_trong_hem,so_hong_so_do,3.0,3.0,3.5,,,7600000000.0,61.0,1,1,1,0,0,"2,76",45.633
https://alonhadat.com.vn/-hon-100m-ra-duong-phan-xich-long-xe-hoi-dau-cua-nha-2-tang-45-2-m--18804674.html,"** HƠN 100m ra đường Phan Xích Long - XE HƠI đậu cửa - Nhà 2 Tầng × 45,2 m²",2026-06-20,đường phan xích long,"Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường cầu kiệu,hồ chí minh,18804674,unknown,can_ban,nha_trong_hem,so_hong_so_do,2.0,2.0,4.0,,,7850000000.0,45.0,1,1,1,0,0,"1,23",50.946
https://alonhadat.com.vn/lo-goc-2-mat-tien-ngay-sat-to-hieu-ly-thanh-tong-tan-phu-dt-4-16m-5-ty-8-17800646.html,LÔ GÓC 2 MẶT TIỀN NGAY SÁT TÔ HIỆU- LÝ THÁNH TÔNG- TÂN PHÚ-DT: 4*16M- 5 TỶ 8,2026-06-20,đường lý thánh tông,"Đường Lý Thánh Tông, Phường Tân Thới Hòa, Quận Tân Phú, Hồ Chí Minh (cũ)",phường phú thạnh,hồ chí minh,17800646,unknown,can_ban,nha_trong_hem,unknown,3.0,4.0,10.0,4.0,16.0,5800000000.0,64.0,0,0,0,0,0,"2,99",34.709
https://alonhadat.com.vn/nha-trung-my-tay-quan-12-xe-hoi-do-cua-hem-thong-gia-3-55-ty--18799314.html,"NHÀ TRUNG MỸ TÂY, QUẬN 12 – XE HƠI ĐỖ CỬA – HẺM THÔNG – GIÁ 3.55 TỶ.",2026-06-16,đường trung mỹ tây,"Đường Trung Mỹ Tây, Phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh (cũ)",phường trung mỹ tây,hồ chí minh,18799314,unknown,can_ban,nha_trong_hem,so_hong_so_do,2.0,2.0,3.0,3.5,11.0,3550000000.0,39.0,1,1,1,0,0,"6,93",18.250
https://alonhadat.com.vn/ban-gap-nha-lam-van-ben-quan-7-xe-hoi-vao-nha-5x14-4-tang-chi-10-5-ty-tl--18792272.html,BÁN GẤP GIẢM 200 TRIỆU‼️NHÀ LÂM VĂN BỀN - XE HƠI VÀO NHÀ – 5x14 - 4 TẦNG – CHỈ 10.3 TỶ TL.,2026-06-15,đường lâm văn bền,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh (cũ)",phường tân hưng,hồ chí minh,18792272,unknown,can_ban,nha_trong_hem,so_hong_so_do,4.0,5.0,5.0,5.0,14.0,9990000000.0,70.0,0,0,0,0,0,"8,54",17.995
https://alonhadat.com.vn/ban-nha-nam-ky-khoi-nghia-quan-3-60m-4-tang-ngay-sau-can-mat-tien-hem-thoang-11ty2-18791664.html,"Bán nhà Nam Kỳ Khởi Nghĩa, Quận 3, 60m², 4 tầng, ngay sau căn mặt tiền, hẻm thoáng, 11tỷ2",2026-06-15,đường nam kỳ khởi nghĩa,"Đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh (cũ)",phường xuân hòa,hồ chí minh,18791664,unknown,can_ban,nha_trong_hem,unknown,3.0,4.0,3.0,3.3,,11200000000.0,60.0,0,0,0,0,0,"2,22",21.831
https://alonhadat.com.vn/ban-nhha-thang-long-tan-binh-42m-6-tang-hem-nhua-10m-8-phong-khep-kin-9-ty-9-18779806.html,"Bán nhà Thăng Long Tân Bình, 42m², 6 tầng, hẻm nhựa 10m, 8 phòng khép kín, 9 tỷ 9",2026-06-11,đại lộ thăng long,"Đại lộ Thăng Long, Phường Tân Sơn Nhất, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn nhất,hồ chí minh,18779806,unknown,can_ban,nha_trong_hem,unknown,5.0,8.0,10.0,5.3,,9900000000.0,42.0,0,0,0,0,0,"3,19",26.533
https://alonhadat.com.vn/can-goc-3-mat-tien-hem-88-ngo-gia-tu-q10-dt-7-x-5-6-gia-7-5-ty-18717571.html,"CĂN GÓC 3 MẶT TIỀN HẺM 88 NGÔ GIA TỰ Q10, DT: 7 X 5,6 GIÁ 7,5 TỶ",2026-06-08,đường ngô gia tự,"Đường Ngô Gia Tự, Phường Vườn Lài, Quận 10, Hồ Chí Minh (cũ)",phường vườn lài,hồ chí minh,18717571,unknown,can_ban,nha_trong_hem,unknown,2.0,4.0,8.0,7.0,6.0,7500000000.0,40.0,0,0,0,0,0,"1,28",81.309
https://alonhadat.com.vn/biet-thu-mini-xo-viet-nghe-tinh-phuong-25-binh-thanh-16-x-12-goc-2-mat-tien-thoang-mat--18338289.html,"Biệt thự Mini Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh 16 x 12 góc 2 mặt tiền thoáng mát.",2026-06-03,đường xô viết nghệ tĩnh,"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường thạnh mỹ tây,hồ chí minh,18338289,tay_bac,can_ban,nha_trong_hem,so_hong_so_do,1.0,2.0,8.0,16.0,12.0,33000000000.0,196.0,1,1,1,1,0,"4,40",34.822
https://alonhadat.com.vn/gap-ban-1-tret-1-lau-48m2-chi-3-65-ty-truong-phuoc-phan-hem-o-to-tranh-binh-tan-18708749.html,"Gấp bán 1 trệt + 1 lầu, 48m2 chỉ 3,65 tỷ Trương Phước Phan, hẻm ô tô tránh, Bình Tân",2026-05-26,đường trương phước phan,"Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)",phường bình trị đông,hồ chí minh,18708749,unknown,can_ban,nha_trong_hem,so_hong_so_do,1.0,3.0,4.0,4.0,12.0,3650000000.0,48.0,1,1,0,1,0,"7,15",23.097
https://alonhadat.com.vn/ban-nha-hxh-19-ly-dao-thanh-p-binh-phu-quan-8-60m2-17524018.html,"BÁN NHÀ HXH, 19 LÝ ĐẠO THÀNH, P. BÌNH PHÚ, QUẬN 8, 60M2",2026-06-20,đường lý đạo thành,"Đường Lý Đạo Thành, Phường 16, Quận 8, Hồ Chí Minh (cũ)",phường phú định,hồ chí minh,17524018,unknown,can_ban,nha_trong_hem,so_hong_so_do,4.0,4.0,6.0,5.0,,3950000000.0,60.0,0,0,0,0,0,"5,85",25.708
https://alonhadat.com.vn/ban-nha-hem-28-luong-van-can-p-15-quan-8-88-m2-17524654.html,"BÁN NHÀ HẺM 28 LƯƠNG VĂN CAN, P. 15, QUẬN 8, 88 M2",2026-06-20,đường lương văn can,"Đường Lương Văn Can, Phường 15, Quận 8, Hồ Chí Minh (cũ)",phường phú định,hồ chí minh,17524654,unknown,can_ban,nha_trong_hem,so_hong_so_do,2.0,4.0,3.0,4.0,22.0,4250000000.0,88.0,0,0,0,0,0,"5,85",25.708
https://alonhadat.com.vn/ban-nha-hxh-hem-2273-pham-the-hien-p-7-quan-8-50m2-17528631.html,"BÁN NHÀ HXH, HẺM 2273 PHẠM THẾ HIỂN, P.7, QUẬN 8, 50M2",2026-06-20,đường phạm thế hiển,"Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh (cũ)",phường bình đông,hồ chí minh,17528631,unknown,can_ban,nha_trong_hem,so_hong_so_do,2.0,4.0,8.0,4.0,,4350000000.0,50.0,0,0,0,0,0,"8,93",17.419
https://alonhadat.com.vn/chdv-duong-ba-trac-p-1-quan-8-150m2-4-tang-14-phong-dong-tien-60-tr-th-sat-q-1--17932977.html,"CHDV DƯƠNG BÁ TRẠC, P.1, QUẬN 8, 150M2, 4 TẦNG, 14 PHÒNG, DÒNG TIỀN 60 TR/TH, SÁT Q.1,",2026-06-20,đường dương bá trạc,"Đường Dương Bá Trạc, Phường Chánh Hưng, Quận 8, Hồ Chí Minh (cũ)",phường chánh hưng,hồ chí minh,17932977,unknown,can_ban,nha_trong_hem,so_hong_so_do,4.0,14.0,4.0,6.0,,14500000000.0,150.0,0,0,0,0,0,"4,61",41.368
https://alonhadat.com.vn/q-7-hem-35-be-van-cam-p-tan-hung-4-tang-xe-hoi-do-cua-sat-cc-m-one-45m2-nhinh-10t-18195246.html,"Q.7, HẺM 35 BÉ VĂN CẤM, P. TÂN HƯNG, 4 TẦNG, XE HƠI ĐỖ CỬA, SÁT CC M-ONE, 45M2, NHỈNH 10T",2026-06-20,đường bế văn cầm,"Đường Bế Văn Cầm, Phường Tân Kiểng, Quận 7, Hồ Chí Minh (cũ)",phường tân hưng,hồ chí minh,18195246,dong,can_ban,nha_trong_hem,so_hong_so_do,4.0,4.0,5.0,4.0,,10500000000.0,45.0,0,0,0,0,0,"8,54",17.995
https://alonhadat.com.vn/tt-quan-1-calmette-sat-dai-lo-vo-van-kiet-gan-cho-ben-thanh-nha-dep-shr-18812304.html,"TT QUẬN 1 – CALMETTE – SÁT ĐẠI LỘ VÕ VĂN KIỆT – GẦN CHỢ BẾN THÀNH, NHÀ ĐẸP, SHR",2026-06-20,đường calmette,"Đường Calmette, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18812304,dong_bac,can_ban,nha_trong_hem,so_hong_so_do,4.0,3.0,3.0,4.0,,9900000000.0,45.0,0,0,0,0,0,"1,85",38.809
