link,title,post_day,street,old_address,locality,region,listing_id,direction,listing_type,property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,owner_listing_bin,locality_square,locality_population_density,lat,lon,matched_address,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km
https://alonhadat.com.vn/can-goc-2-mat-tien-29-do-thi-loi-phuong-11-quan-3-dt-4-4x15m-tret-2-lau-gia-19-8-ty-17839959.html,"Bán căn Góc 2 Mặt Tiền 29 Đỗ Thị Lời, Phường 11, Quận 3 DT 4x15m Trệt 2 Lầu Giá 16 Tỷ",2026-06-09,đường đỗ thị lời,"Đường Đỗ Thị Lời, Phường 11, Quận 3, Hồ Chí Minh (cũ)",phường nhiêu lộc,hồ chí minh,17839959,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,4.0,15.0,4.0,15.0,16000000000.0,66.0,0,0,0,0,0,"1,71",51.515,10.7857564,106.6751204,"phường nhiêu lộc, hồ chí minh, Vietnam",2.9847876645976847,0.2172206277002377,196.0,0.5496201087659982,86.0,0.5212756588833494,39.0,0.0851074392933488,84.0,1.2196991444370473,8.0,0.3633523318916373,39.0,2.980009421216706,4.0
https://alonhadat.com.vn/ban-gap-biet-thu-ngay-ga-t3-5-tang-ngang-6m-2-mat-hem-so-vuong-18275941.html,"BÁN GẤP ! NHÀ 5 TẦNG,KHU QUÂN ĐỘI,CỘNG HÒA,90M2(NGANG 6M), 2 MẶT HXH.SỔ VUÔNG",2026-06-09,đường c1,"Đường C1, Phường 13, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân bình,hồ chí minh,18275941,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,5.0,8.0,6.0,15.0,21500000000.0,90.0,1,1,1,0,0,"2,12",42.157,10.8034398,106.6458349,"đường c1, phường tân bình, hồ chí minh, Vietnam",6.699574718241761,0.1095494216543243,110.0,0.601977425693506,37.0,0.5681151544977278,16.0,1.311416453662265,17.0,0.8329555566449584,5.0,0.1964914178004921,23.0,5.0,0.0
https://alonhadat.com.vn/ban-biet-thu-view-song-khu-villa-thu-thiem-p-thanh-my-loi-quan-2-gia-55-ty-18756913.html,Bán biệt thự view sông khu  Villa Thủ Thiêm P. Thạnh mỹ Lợi Quận 2  giá 55 tỷ,2026-06-08,đường số 87a,"Đường số 87A, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường cát lái,hồ chí minh,18756913,unknown,can_ban,nha_mat_tien,unknown,3.0,6.0,20.0,13.0,27.0,55000000000.0,351.0,0,0,0,0,0,"19,65",3.494,10.7754245,106.7577835,"Đường số 87A, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh, Vietnam",6.223442418132119,0.1445489982937166,32.0,1.3925939791831583,8.0,0.973040192382172,8.0,0.3343326427713932,11.0,1.6696667101003837,1.0,0.1617774228732679,16.0,3.408000560698295,4.0
https://alonhadat.com.vn/chinh-chu-gui-ban-nhanh-nha-mat-tien-phan-xich-long-ngang-8m-gia-chi-12-ty-18763474.html,CHÍNH CHỦ GỬI BÁN NHANH NHÀ MẶT TIỀN PHAN XÍCH LONG NGANG 8M-GIÁ CHỈ 12 TỶ,2026-06-08,đường phan xích long,"Đường Phan Xích Long, Phường 2, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường cầu kiệu,hồ chí minh,18763474,unknown,can_ban,nha_mat_tien,unknown,4.0,10.0,20.0,8.0,3.0,12200000000.0,22.0,0,0,0,0,0,"1,23",50.946,10.7559138,106.6465668,"đường phan xích long, hồ chí minh, Vietnam",6.379872933960959,0.260815376227048,190.0,0.5477176889498543,67.0,0.5871068725776771,45.0,0.7334392148737143,28.0,0.9795245083756832,5.0,0.0690072746037633,71.0,5.0,0.0
https://alonhadat.com.vn/ban-nha-mat-tien-239-pham-van-dong-phuong-hanh-thong-quan-go-vap-18762870.html,Bán nhà mặt tiền 239 phạm văn đồng phường hạnh thông quận gò vấp,2026-06-08,đường phạm văn đồng,"Đường Phạm Văn Đồng, Phường 1, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường hạnh thông,hồ chí minh,18762870,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,2.0,60.0,4.0,5.0,5700000000.0,22.0,0,0,0,0,0,"3,37",38.239,10.8183828,106.6866804,"đường phạm văn đồng, phường hạnh thông, hồ chí minh, Vietnam",4.844897245825004,0.1446252794333038,75.0,0.6418370847925045,35.0,0.5696396859678009,10.0,0.8944871952221576,31.0,1.061857611424201,7.0,0.1514562078101606,41.0,4.004567351819027,3.0
https://alonhadat.com.vn/-ban-nha-mat-tien-duong-nguyen-binh-gia-10-9-ty-nha-2-tang-dtsd-230m2-cach-l-16783385.html,"🏡 BÁN NHÀ MẶT TIỀN ĐƯỜNG NGUYỄN BÌNH, GIÁ 10.8 TỶ 💥 - NHÀ 2 TẦNG - DTSD : 230m2 ( Cách L",2026-06-07,đường nguyễn bình,"Đường Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, Hồ Chí Minh (cũ)",xã hiệp phước,hồ chí minh,16783385,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,5.0,20.0,6.0,38.0,10800000000.0,232.0,1,1,1,1,0,"63,33",1.166,10.6710495,106.7116789,"đường nguyễn bình, xã hiệp phước, hồ chí minh, Vietnam",11.767632322396116,1.0512488061193104,10.0,3.7396481621354094,1.0,4.494660025436024,0.0,2.671110664596607,2.0,5.0,0.0,1.2981848213646403,0.0,5.0,0.0
https://alonhadat.com.vn/ban-nha-goc-2-mat-tien-bui-thi-xuan-quan-1-68-m-4-tang-ctxd-ham-7-tang-gia-70-ty-tl-18756170.html,"Bán nhà Góc 2 mặt tiền Bùi Thị Xuân, Quận 1 - 68 m² 4 tầng CTXD Hầm 7 tầng Gía 68 tỷ",2026-06-06,đường bùi thị xuân,"Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18756170,unknown,can_ban,nha_mat_tien,unknown,4.0,4.0,30.0,4.0,18.0,68000000000.0,68.0,0,0,0,0,0,"1,85",38.809,11.0701042,106.6808337,"đường bùi thị xuân, phường bến thành, hồ chí minh, Vietnam",32.50663227168524,0.4219382907302517,6.0,2.3911776459739493,1.0,1.0604627294719566,2.0,5.0,0.0,2.75973642044358,1.0,0.0872185535609212,15.0,5.0,0.0
https://alonhadat.com.vn/-ban-nha-mt-hoang-hoa-tham-phuong-13-tan-binh-4x15m-nha-ga-t3-18237552.html,"**Bán nhà mặt tiền Hoàng Hoa Thám, phường 13, Tân Bình; 4x15m - cổng nhà ga T3",2026-06-06,đường hoàng hoa thám,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân bình,hồ chí minh,18237552,unknown,can_ban,nha_mat_tien,so_hong_so_do,1.0,1.0,1.0,4.0,15.0,16500000000.0,59.0,1,1,1,1,0,"2,12",42.157,10.7983563,106.6463241,"đường hoàng hoa thám, phường tân bình, hồ chí minh, Vietnam",6.4232480821112174,0.2630116487217966,131.0,0.546995096737269,49.0,0.0447465857250088,21.0,1.195024347818329,21.0,0.7797317274616953,4.0,0.1908999184323034,43.0,5.0,0.0
https://alonhadat.com.vn/nga-5-tan-dinh-nha-moi-ngang-7m-dong-tien-160-trieu-thang-gia-quanh-80-ty-18726560.html,"NGÃ 5 TÂN ĐỊNH – NHÀ MỚI NGANG 7M, DÒNG TIỀN 160 TRIỆU/THÁNG, GIÁ QUANH 80 TỶ",2026-06-01,đường trần quang khải,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)",phường tân định,hồ chí minh,18726560,unknown,can_ban,nha_mat_tien,unknown,5.0,11.0,25.0,7.0,15.0,82000000000.0,105.0,0,0,0,0,0,"1,23",39.45,10.7918897,106.689508,"đường trần quang khải, phường tân định, hồ chí minh, Vietnam",2.0739872715422014,0.2137503907451038,145.0,0.1868729476283893,77.0,0.2279879293529763,27.0,0.0804963877683513,98.0,1.533984909121416,13.0,0.0884775372432746,41.0,2.291945969640861,6.0
https://alonhadat.com.vn/mat-tien-gan-15m-tai-nut-giao-le-van-sy-tran-quang-dieu-vib-bank-dang-thue-350-trieu-th-18726680.html,"MẶT TIỀN GẦN 15M TẠI NÚT GIAO LÊ VĂN SỸ – TRẦN QUANG DIỆU, VIB BANK ĐANG THUÊ 350 TRIỆU/TH",2026-06-01,đường lê văn sỹ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh (cũ)",phường nhiêu lộc,hồ chí minh,18726680,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,5.0,30.0,15.0,22.0,173000000000.0,325.0,0,0,0,0,0,"1,71",51.515,10.7881908,106.6776897,"đường lê văn sỹ, phường nhiêu lộc, hồ chí minh, Vietnam",2.829036298051577,0.0492632985194052,184.0,0.3577525471125211,84.0,0.3123186160351813,37.0,0.034764753465501,81.0,1.3607308020103004,12.0,0.0273806513602741,48.0,2.918029052645817,4.0
https://alonhadat.com.vn/chinh-chu-can-nha-mat-tien-duong-hau-giang-phuong-12-quan-6-tp-hcm-5761815.html,"CHÍNH CHỦ CẦN NHÀ MẶT TIỀN ĐƯỜNG HẬU GIANG, PHƯỜNG 12, QUẬN 6, TP HCM",2025-05-17,đường hậu giang,"Đường Hậu Giang, Phường 12, Quận 6, Hồ Chí Minh (cũ)",phường phú lâm,hồ chí minh,5761815,unknown,can_ban,nha_mat_tien,unknown,4.0,5.0,20.0,6.0,18.0,20000000000.0,108.0,0,0,0,0,0,"2,00",43.757,10.747209,106.6316529,"đường hậu giang, phường phú lâm, hồ chí minh, Vietnam",8.255256529393376,0.1549744697835897,117.0,0.327743673763851,42.0,0.2035684770814488,34.0,0.3435232818599611,17.0,1.867563485250152,3.0,0.1906200652243511,47.0,5.0,0.0
https://alonhadat.com.vn/-goc-2-mat-tien-phan-van-truong-ngang-13m-khung-san-hdt-chi-33-ty-tl-18768989.html,🌟 Góc 2 Mặt Tiền Phan Văn Trường –Ngang 13M khủng- sẵn HĐT- Chỉ 33 Tỷ TL,2026-06-10,đường phan văn trường,"Đường Phan Văn Trường, Phường Cầu Ông Lãnh, Quận 1, Hồ Chí Minh (cũ)",phường cầu ông lãnh,hồ chí minh,18768989,unknown,can_ban,nha_mat_tien,unknown,5.0,4.0,10.0,13.5,3.0,33000000000.0,41.0,1,1,1,1,0,"1,60",49.209,10.8465178,106.7944556,"đường phan văn trường, hồ chí minh, Vietnam",12.805131234829831,0.3312722411901205,33.0,0.4952841404753809,9.0,0.7474549641374961,4.0,1.3130488578704758,5.0,0.4443626850367723,1.0,0.1046444002225227,31.0,1.5101662895850267,6.0
https://alonhadat.com.vn/nha-ngay-mat-tien-dat-dia-tran-nao-chi-250trieu-m2-6mx23-34-5-ty-tl-18768581.html,"NHÀ NGAY MẶT TIỀN ĐẮT ĐỊA TRẦN NÃO -CHỈ 250TRIỆU/M2- 6MX23- 34,5 TỶ TL",2026-06-10,đường trần não,"Đường Trần Não, Phường Bình An, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường an khánh,hồ chí minh,18768581,unknown,can_ban,nha_mat_tien,unknown,1.0,1.0,10.0,6.0,23.0,34500000000.0,138.0,1,1,1,1,0,"15,33",5.021,10.7970903,106.7321875,"Đường Trần Não, Phường Bình An, Thành phố Thủ Đức, Hồ Chí Minh, Vietnam",4.08609474742893,0.5068156750515064,60.0,0.6939234863817304,21.0,0.401382751226457,11.0,0.4890941644318636,31.0,0.4636478792606967,5.0,0.126139321840632,34.0,0.4084076872869063,9.0
https://alonhadat.com.vn/biet-thu-dang-cap-thao-dien-14x25m2-cn-303m2-ham-3-tang-70-ty-tl-18768267.html,Biệt Thự Đẳng Cấp Thảo Điền- 14x25m2 CN 303m2- Hầm 3 tầng-  70 Tỷ TL,2026-06-10,đường thái ly,"Đường Thái Ly, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường an khánh,hồ chí minh,18768267,unknown,can_ban,nha_mat_tien,unknown,4.0,3.0,6.0,14.0,25.0,70000000000.0,303.0,1,1,1,1,0,"15,33",5.021,10.8047527,106.7294899,"Đường Thái Ly, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh, Vietnam",4.389540851310004,0.1509279357249779,59.0,0.5668621288222391,20.0,0.293879952176565,11.0,0.5408508284278597,33.0,0.5640461061348078,6.0,0.2923526400945936,30.0,0.6555315820473918,10.0
https://alonhadat.com.vn/ban-toa-nha-8-tang-mat-tien-nguyen-xi-520m-dat-hdt-520-trieu-thang-gia-196-ty-tl-18773184.html,"BÁN TÒA NHÀ 8 TẦNG MẶT TIỀN NGUYỄN XÍ – 520M² ĐẤT, HĐT 520 TRIỆU/THÁNG, GIÁ 196 TỶ TL",2026-06-10,đường nguyễn xí,"Đường Nguyễn Xí, Phường Bình Thạnh, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình thạnh,hồ chí minh,18773184,unknown,can_ban,nha_mat_tien,unknown,8.0,7.0,12.0,11.0,38.0,196000000000.0,520.0,1,1,1,1,0,"3,32",38.042,10.7699914,106.7012949,"Đường Nguyễn Xí, Phường Bình Thạnh, Quận Bình Thạnh, Hồ Chí Minh, Vietnam",0.7654010999893194,0.1336283617641847,133.0,0.2983453012928557,86.0,0.2835981344744774,37.0,0.2573833893348386,91.0,0.2925486686973241,17.0,0.0979740920969244,101.0,0.387896680854281,6.0
https://alonhadat.com.vn/ban-can-goc-2-mat-tien-nguyen-thi-minh-khai-quan-1-dt-20x35m-2-tang-399-ty-18462469.html,"Bán căn góc 2 mặt tiền Nguyễn Thị Minh Khai, Quận 1, dt: 20x35m 2 tầng 399 tỷ",2026-06-10,đường nguyễn thị minh khai,"Đường Nguyễn Thị Minh Khai, Phường Sài Gòn, Quận 1, Hồ Chí Minh (cũ)",phường sài gòn,hồ chí minh,18462469,unknown,can_ban,nha_mat_tien,unknown,2.0,20.0,30.0,15.275252316519468,45.8257569495584,399000000000.0,700.0,0,0,0,0,0,"3,04",15.468,10.7872801,106.7021926,"đường nguyễn thị minh khai, phường sài gòn, hồ chí minh, Vietnam",1.156845656026288,0.1106110222055228,121.0,0.5513726822699431,65.0,0.7027723505926006,23.0,0.1794492076530216,102.0,1.4752491612317615,15.0,0.011173588795822,70.0,0.9059418966249922,7.0
https://alonhadat.com.vn/chinh-chu-ban-gap-can-goc-137-phan-dang-luu-phu-nhuan-dt-12x60m-xd-2h12t-18706193.html,"CHÍNH CHỦ BÁN GẤP CĂN GÓC 137 PHAN ĐĂNG LƯU, PHÚ NHUẬN, DT: 12X60M XD 2H12T",2026-06-10,đường phan đăng lưu,"Đường Phan Đăng Lưu, Phường Đức Nhuận, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường đức nhuận,hồ chí minh,18706193,unknown,can_ban,nha_mat_tien,unknown,1.0,1.0,50.0,16.753109164172084,50.25932749251625,250000000000.0,842.0,0,0,0,0,0,"2,17",32.947,10.8050189,106.6856946,"đường phan đăng lưu, phường đức nhuận, hồ chí minh, Vietnam",3.526954400701507,0.1175141904538145,128.0,0.1697385585509312,52.0,0.4514166541448588,18.0,0.7759415491050107,56.0,2.3497406593452834,6.0,0.1136563562267956,32.0,3.4075937654659247,5.0
https://alonhadat.com.vn/ban-nha-goc-3-mat-tien-duong-ton-that-tung-quan-1-dt-4-2x24m-tret-2-lau-thang-may--18690204.html,"Bán nhà góc 3 mặt tiền đường Tôn Thất Tùng, Quận 1, dt: 4,2x24m trệt 2 lầu thang máy.",2026-06-10,đường tôn thất tùng,"Đường Tôn Thất Tùng, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18690204,unknown,can_ban,nha_mat_tien,unknown,3.0,4.0,8.0,5.744562646538029,17.233687939614086,26500000000.0,99.0,0,0,0,0,0,"1,85",38.809,10.7703806,106.6951066,"phường bến thành, hồ chí minh, Vietnam",0.9599531806807066,0.1682281419757254,156.0,0.4687869383164875,90.0,0.392590184870133,43.0,0.2254505420255021,104.0,0.540445117494645,19.0,0.1102065228684687,110.0,0.3100919595528648,5.0
https://alonhadat.com.vn/ban-quy-dat-mat-tien-xa-lo-ha-noi-thao-dien-tp-thu-duc-890-5m2-18764477.html,"Bán quỹ đất mặt tiền xa lộ hà nội, thảo điền, tp. thủ đức – 890,5m2",2026-06-10,đường xa lộ hà nội,"Đường Xa Lộ Hà Nội, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường an khánh,hồ chí minh,18764477,unknown,can_ban,nha_mat_tien,unknown,1.0,1.0,30.0,17.320508075688775,51.96152422706631,400000000000.0,900.0,0,0,0,0,0,"15,33",5.021,10.8006036,106.7319048,"Đường Xa Lộ Hà Nội, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh, Vietnam",4.28628517533598,0.5430295033161631,59.0,0.7572913850350793,20.0,0.4476952435649097,11.0,0.1593040851421719,32.0,0.1509150708276662,4.0,0.0,36.0,0.191421204297892,10.0
https://alonhadat.com.vn/-sieu-pham-khu-san-bay-ban-gap-nha-mt-khu-thang-long-ba-vi-ham-5-tang-21-ty-tl-18763506.html,"(SIÊU PHẨM KHU SÂN BAY) Bán gấp nhà MT khu Thăng Long - Ba Vì (Hầm, 5 tầng) - 21 tỷ tl",2026-06-10,đường ba vì,"Đường Ba Vì, Phường 4, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn nhất,hồ chí minh,18763506,bac,can_ban,nha_mat_tien,so_hong_so_do,6.0,8.0,10.0,5.3,16.0,21000000000.0,78.0,0,0,0,0,0,"3,19",26.533,10.3738668,107.1234636,"đường ba vì, hồ chí minh, Vietnam",64.23437380409545,0.8237578293140568,16.0,2.1350126142482804,2.0,2.792552519815054,1.0,1.3624693930214764,3.0,4.157644412344507,0.0,1.1555285621081175,0.0,5.0,0.0
https://alonhadat.com.vn/ban-nha-mat-tien-vip-hoang-dieu-phuong-10-phu-nhuan-4x16-3m2-kc-5-lau-gia-ban-19-ty-5-18772450.html,"Bán Nhà Mặt Tiền,Hoàng Diệu,Phường,10,Phú Nhuận,(4x16,3m2),KC 5 Lầu,Giá bán; 19 Tỷ 5",2026-06-10,đường hoàng diệu,"Đường Hoàng Diệu, Phường 10, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường phú nhuận,hồ chí minh,18772450,unknown,can_ban,nha_mat_tien,so_hong_so_do,5.0,4.0,12.0,4.0,16.3,19500000000.0,66.0,1,1,1,1,0,"1,46",46.863,10.762611,106.702391,"đường hoàng diệu, hồ chí minh, Vietnam",1.5889402167215685,0.1189683594340168,124.0,0.29229755353781,82.0,0.2394657669648675,32.0,0.231814655365054,81.0,0.6346682140037745,17.0,0.1020562321015306,83.0,1.045782109441313,5.0
https://alonhadat.com.vn/ban-nha-mat-tien-huynh-van-banh-p-17-dt-95m2-sd-4-tang-8pn-moi-o-lien-nhinh-11-ty-18771018.html,"Bán nhà Mặt tiền Huỳnh Văn Bánh, P.17, Dt 95m2 sd, 4 tầng, 8PN, Mới, Ở liền, nhỉnh 11 tỷ",2026-06-10,đường huỳnh văn bánh,"Đường Huỳnh Văn Bánh, Phường 17, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường cầu kiệu,hồ chí minh,18771018,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,8.0,20.0,2.8284271247461903,8.48528137423857,11200000000.0,24.0,0,0,0,0,0,"1,23",50.946,10.795618,106.6811892,"đường huỳnh văn bánh, phường cầu kiệu, hồ chí minh, Vietnam",2.9889395741888465,0.1033923012665627,155.0,0.5576084376482038,79.0,0.2518487114095648,23.0,0.5086314028753111,64.0,2.1383076201119806,6.0,0.1645347193061215,42.0,3.2036662782280367,5.0
https://alonhadat.com.vn/sieu-pham-mtkd-5-tang-thang-may-5-6x20-giam-manh-3-ty-18773707.html,Siêu phẩm MTKD 5 tầng thang máy 5.6x20 giảm mạnh 3 tỷ,2026-06-10,đường số 1,"Đường số 1, Phường Tân Phú, Quận 7, Hồ Chí Minh (cũ)",phường tân mỹ,hồ chí minh,18773707,unknown,can_ban,nha_mat_tien,so_hong_so_do,5.0,7.0,12.0,5.6,20.0,32000000000.0,112.0,1,1,1,1,0,"6,45",10.562,10.7350015,106.7194453,"Đường số 1, Phường Tân Phú, Quận 7, Hồ Chí Minh, Vietnam",5.05897559335612,0.0003922165909061,63.0,0.1965857978662085,28.0,0.1779353893879265,8.0,0.7046650973093038,24.0,0.670459228558265,3.0,0.1464682080905137,32.0,4.623047390728333,2.0
https://alonhadat.com.vn/re-hon-thi-truong-10-mat-tien-hoa-lan-dt-4-2x18m-4-lau--18746811.html,"Rẻ hơn thị trường 10%   Mặt tiền HOA LAN, DT:4,2x18m, - 4 lầu.",2026-06-10,đường hoa lan,"Đường Hoa Lan, Phường 2, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường cầu kiệu,hồ chí minh,18746811,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,8.0,15.0,4.2,18.0,22500000000.0,74.0,1,1,1,1,0,"1,23",50.946,10.7968306,106.6913229,"đường hoa lan, phường cầu kiệu, hồ chí minh, Vietnam",2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0
https://alonhadat.com.vn/ha-manh-3-ty-5-tang-thang-may-mat-tien-kinh-doanh-5-6x20-18773671.html,Hạ mạnh 3 tỷ 5 tầng thang máy mặt tiền kinh doanh 5.6x20,2026-06-10,đường tân mỹ,"Đường Tân Mỹ, Phường Tân Phú, Quận 7, Hồ Chí Minh (cũ)",phường tân mỹ,hồ chí minh,18773671,unknown,can_ban,nha_mat_tien,so_hong_so_do,5.0,7.0,12.0,5.6,20.0,32000000000.0,112.0,1,1,1,1,0,"6,45",10.562,10.7067809,106.7258755,"Đường Tân Mỹ, Phường Tân Phú, Quận 7, Hồ Chí Minh, Vietnam",8.223122191441693,0.785620834479975,31.0,2.2547299225223063,13.0,1.3473780478397106,2.0,1.2882225923130557,9.0,2.578995608808469,1.0,0.537320686456899,5.0,5.0,0.0
https://alonhadat.com.vn/-hang-hiem-ban-nha-mat-tien-le-thi-rieng-q-1-vi-tri-dac-dia-ngay-nga-sau-phu-dong-18769788.html,"[HÀNG HIẾM] BÁN NHÀ MẶT TIỀN LÊ THỊ RIÊNG, Q.1 – VỊ TRÍ ĐẮC ĐỊA NGAY NGÃ SÁU PHÙ ĐỔNG",2026-06-10,đường lê thị riêng,"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18769788,dong_nam,can_ban,nha_mat_tien,so_hong_so_do,4.0,6.0,17.0,4.39,15.0,33000000000.0,68.0,0,0,0,0,0,"1,85",38.809,10.7712981,106.6912522,"đường lê thị riêng, phường bến thành, hồ chí minh, Vietnam",1.2236670935350549,0.0563889494725443,167.0,0.035183173837008,87.0,0.4400689635724368,44.0,0.1849216427245599,113.0,0.7554556937550766,18.0,0.1233172955404693,98.0,0.7262463304516601,5.0
https://alonhadat.com.vn/ban-nha-mt-tran-hung-dao-q5-ngang-4m-x-17m-cn-67m2-4-tang-vuong-vuc-gia-dau-tu-18748912.html,"Bán MT Trần Hưng Đạo Q5 (2 chiều). Ngang 4m x 17m, CN 67m2, 4 tầng, vuông vức, giá đầu tư",2026-06-10,đường trần hưng đạo,"Đường Trần Hưng Đạo, Phường 6, Quận 5, Hồ Chí Minh (cũ)",phường an đông,hồ chí minh,18748912,bac,can_ban,nha_mat_tien,so_hong_so_do,4.0,6.0,30.0,4.0,17.0,29000000000.0,67.0,0,0,0,0,0,"1,32",61.537,10.7527733,106.6707128,"đường trần hưng đạo, phường an đông, hồ chí minh, Vietnam",4.245367812243005,0.1904079725029946,175.0,0.221582978565162,81.0,0.5457471409518302,47.0,0.4407044802048359,54.0,0.6284739830434839,12.0,0.0475642381740097,83.0,3.587894537183847,2.0
https://alonhadat.com.vn/-sieu-pham-hang-kin-toa-nha-goc-2-mt-nguyen-van-dau-10x19m-ham-7l-hd-135-tr-chi-55-ty-18711102.html,🔥Siêu Phẩm Hàng Kín - Tòa Nhà Góc 2 MT Nguyễn Văn Đậu 10x19m Hầm 7L HĐ 145Tr Chỉ 48 Tỷ,2026-06-10,đường nguyễn văn đậu,"Đường Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường gia định,hồ chí minh,18711102,dong_nam,can_ban,nha_mat_tien,so_hong_so_do,8.0,8.0,25.0,10.0,19.0,48000000000.0,185.0,0,0,0,0,0,"2,76",45.633,10.8088855,106.6891906,"đường nguyễn văn đậu, phường gia định, hồ chí minh, Vietnam",3.762639611769621,0.3917719621959016,116.0,0.6322199773143391,47.0,0.2532306910232862,15.0,0.6443519976770492,52.0,2.088672836220643,7.0,0.0904273172364797,43.0,3.208736696806825,6.0
https://alonhadat.com.vn/-duy-nhat-ngay-ben-thanh-khuon-dat-mt-khu-nguyen-thai-binh-q-1-20x22m-3l-chi-290-ty-18660559.html,🔥Duy Nhất Ngay Bến Thành Khuôn Đất MT Khu Nguyễn Thái Bình Q.1 20x22m 3L Chi 290 Tỷ,2026-06-10,đường nguyễn thái bình,"Đường Nguyễn Thái Bình, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18660559,dong_nam,can_ban,nha_mat_tien,so_hong_so_do,4.0,4.0,20.0,20.0,22.0,290000000000.0,440.0,0,0,0,0,0,"1,85",38.809,10.7699914,106.7012949,"Đường Nguyễn Thái Bình, Phường Bến Thành, Quận 1, Hồ Chí Minh, Vietnam",0.7654010999893194,0.1336283617641847,133.0,0.2983453012928557,86.0,0.2835981344744774,37.0,0.2573833893348386,91.0,0.2925486686973241,17.0,0.0979740920969244,101.0,0.387896680854281,6.0
https://alonhadat.com.vn/gap-ban-hon-10ty-nha-2t-kinh-doanh-vip-gan-khuc-giao-pham-van-dong-dang-thuy-tram-18755674.html,"GẤP BÁN HƠN 10tỷ - Nhà 2T Kinh Doanh VIP gần khúc giao Phạm Văn Đồng, Đặng Thùy Trâm",2026-06-10,đường phạm văn đồng,"Đường Phạm Văn Đồng, Phường 11, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình lợi trung,hồ chí minh,18755674,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,4.0,50.0,4.396968652757639,13.19090595827292,10950000000.0,58.0,1,1,1,1,0,"3,89",29.851,10.8237948,106.7052677,"đường phạm văn đồng, phường bình lợi trung, hồ chí minh, Vietnam",5.209132994130493,0.2428301294640865,58.0,2.2037410833157725,26.0,0.3527740115372501,9.0,0.2561032823953361,28.0,1.830248911304688,3.0,0.1608269801904638,25.0,3.266288083702073,5.0
