training_scope,target,model,rank,source_feature,importance,importance_normalized,signed_effect,encoded_feature_count,importance_type
property_type_1,price_vnd,lightgbm,5,length_m,1252.0,0.04637037037037037,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,6,locality_cv_target_median,1143.0,0.042333333333333334,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,7,num_bedrooms,968.0,0.03585185185185185,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,8,nearest_hospital_km,811.0,0.030037037037037036,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,9,nearest_bus_stop_km,804.0,0.029777777777777778,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,10,lon,755.0,0.027962962962962964,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,11,nearest_marketplace_km,753.0,0.02788888888888889,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,12,locality,749.0,0.02774074074074074,,91,model_feature_importance
property_type_1,price_vnd,lightgbm,13,distance_to_center_km,748.0,0.027703703703703703,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,14,nearest_school_km,742.0,0.02748148148148148,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,15,nearest_supermarket_km,738.0,0.027333333333333334,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,16,nearest_mall_km,637.0,0.023592592592592592,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,17,locality_listing_count,617.0,0.022851851851851852,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,18,lat,569.0,0.021074074074074075,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,19,bus_stop_count_1km,536.0,0.019851851851851853,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,20,locality_cv_target_count,526.0,0.01948148148148148,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,21,hospital_count_5km,523.0,0.01937037037037037,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,22,property_type_area_m2,500.0,0.018518518518518517,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,23,nearest_metro_km,496.0,0.01837037037037037,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,24,school_count_3km,478.0,0.017703703703703704,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,25,supermarket_count_3km,457.0,0.016925925925925928,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,26,locality_population_density,448.0,0.016592592592592593,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,27,post_age_days,402.0,0.014888888888888889,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,28,post_day_of_month,361.0,0.013370370370370371,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,29,location_cluster_100,361.0,0.013370370370370371,,91,model_feature_importance
property_type_1,price_vnd,lightgbm,30,post_weekday,309.0,0.011444444444444445,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,31,mall_count_3km,293.0,0.010851851851851852,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,32,marketplace_count_3km,275.0,0.010185185185185186,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,33,location_cluster_20,273.0,0.01011111111111111,,20,model_feature_importance
property_type_1,price_vnd,lightgbm,34,property_type_width_m,258.0,0.009555555555555555,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,35,property_type_road_width_m,222.0,0.008222222222222223,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,36,property_type_num_floors,208.0,0.007703703703703704,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,37,property_type_length_m,174.0,0.0064444444444444445,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,38,metro_count_5km,155.0,0.005740740740740741,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,39,location_cluster_50,130.0,0.004814814814814815,,48,model_feature_importance
property_type_1,price_vnd,lightgbm,40,property_type_distance_to_center_km,117.0,0.004333333333333333,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,41,car_parking_bin,106.0,0.003925925925925926,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,42,dining_room_bin,100.0,0.003703703703703704,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,43,kitchen_bin,76.0,0.0028148148148148147,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,44,terrace_bin,65.0,0.0024074074074074076,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,45,property_type_locality_population_density,61.0,0.0022592592592592595,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,46,post_month,39.0,0.0014444444444444444,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,47,post_is_weekend,4.0,0.00014814814814814815,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,48,property_type,0.0,0.0,,1,model_feature_importance
