,direction,property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,owner_listing_bin,locality_square,locality_population_density,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km,post_day_year,post_day_month,post_day_day
1091,unknown,0,so_hong_so_do,,2.0,5.0,4.0,15.0,59.0,1,1,0,1,0,30.17,6.223,14.91414815687009,1.234729852582294,22.0,2.558050025881306,3.0,1.387890919278432,10.0,0.6336328126991393,9.0,,0.0,0.8338216430088162,7.0,,0.0,2026,6,10
1092,unknown,0,so_hong_so_do,2.0,2.0,5.0,3.5,11.2,39.0,0,0,0,0,0,1.05,60.279,6.3278635175738085,0.1467844813287119,191.0,0.7739691720459405,64.0,0.5551976908230313,45.0,0.6611982987029533,27.0,0.805776685396509,5.0,0.023660186565807,68.0,,0.0,2026,6,10
1093,unknown,0,so_hong_so_do,3.0,6.0,3.0,4.358898943540674,13.07669683062202,57.0,1,1,1,0,0,2.76,45.633,3.5706757820599533,0.430245323172635,119.0,0.4382962050094762,49.0,0.5164011136863673,15.0,0.4057033527291865,58.0,2.316537611571925,5.0,0.2215246604316377,46.0,2.9333481320658805,6.0,2026,6,10
1094,unknown,0,so_hong_so_do,4.0,4.0,8.0,4.0,14.5,54.0,1,1,1,1,0,3.02,46.502,9.150897629267876,0.3063855459114901,82.0,1.4876926943001638,16.0,0.5457302796858619,14.0,0.3556911620055493,25.0,1.3857783742717038,1.0,0.0889854406439688,38.0,,0.0,2026,6,10
1095,unknown,0,so_hong_so_do,,,6.0,5.0,30.0,215.0,1,1,1,1,0,3.46,33.895,9.585622090781657,0.4742510324456006,69.0,1.0436447950421832,12.0,1.0315280579620845,8.0,0.3460661177468943,23.0,0.6215989205018988,1.0,0.1424603741702516,39.0,,0.0,2026,6,10
1096,unknown,0,so_hong_so_do,4.0,5.0,6.0,4.2,14.0,56.0,0,0,0,0,0,1.47,63.563,9.506983390574836,0.2355186796450541,71.0,1.3012621689681958,20.0,0.5803649945409926,13.0,0.1404771357439795,27.0,2.86788691019577,1.0,0.0178152576328765,33.0,,0.0,2026,6,10
1097,unknown,0,so_hong_so_do,1.0,2.0,5.0,4.9,18.36734693877551,90.0,0,0,0,0,0,27.36,7.026,14.15132115017538,0.9880268939274442,19.0,3.606141904735459,4.0,1.0884540542686705,10.0,2.297738350425979,1.0,,0.0,0.1008061369448313,14.0,,0.0,2026,6,10
1098,unknown,0,unknown,5.0,6.0,6.0,5.7,11.0,56.0,1,1,1,1,0,3.89,29.851,4.034777763943694,0.5033179759084848,107.0,0.8766920795174096,45.0,0.3472241156132691,14.0,0.7098926729521648,46.0,1.8306465745159768,7.0,0.188044343780452,40.0,3.3710954769537844,5.0,2026,6,10
1099,unknown,0,unknown,2.0,2.0,8.0,4.0,16.0,64.0,0,0,1,1,0,3.89,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,2026,6,10
1100,dong_nam,0,so_hong_so_do,1.0,1.0,3.0,3.0,13.0,33.0,0,0,0,0,0,1.6,49.209,2.5165574682638794,0.2382065710618411,175.0,0.2720899200508758,85.0,0.3475292585322981,43.0,0.4376213933605064,91.0,0.8076369151653383,20.0,0.1129257955810679,70.0,1.7964196622512754,3.0,2026,6,10
1101,unknown,0,unknown,4.0,4.0,6.0,7.0,12.0,85.0,1,1,1,1,0,10.12,7.631,8.534402923626612,0.1820520855199053,75.0,2.023959165028675,19.0,0.3542688047008157,9.0,0.735913458910675,14.0,2.844878549687823,3.0,0.6596656392807734,11.0,,0.0,2026,6,10
1102,unknown,0,unknown,7.0,80.0,6.0,15.0,22.0,320.0,1,1,1,1,0,3.02,46.502,8.075856660953981,0.2027743613741037,104.0,1.7055274726781222,25.0,0.6304952986204276,20.0,0.4912193032276692,27.0,1.683787043350932,3.0,0.1099989957809182,47.0,,0.0,2026,6,10
1103,unknown,0,unknown,3.0,15.0,6.0,20.0,45.0,1000.0,1,1,1,1,0,2.99,34.709,7.345812461605845,0.1033432469349503,140.0,1.0394960467860832,52.0,0.1871808114340051,30.0,0.1704096954839632,29.0,3.302253767981014,0.0,0.041053116472652,48.0,,0.0,2026,6,10
1104,unknown,0,unknown,3.0,14.0,6.0,6.0,20.0,120.0,0,0,0,0,0,2.59,37.225,3.505883660449315,0.1415377766554875,207.0,0.5680529333412037,85.0,0.2527899672560975,45.0,0.1941229943961127,76.0,1.0994676371006598,10.0,0.3986130548213614,30.0,3.3255896613927702,3.0,2026,6,10
1105,unknown,0,so_hong_so_do,2.0,4.0,8.0,4.5,17.0,72.0,1,1,1,1,0,4.4,34.822,3.3968299158931003,0.3223487173502309,76.0,1.7328503060276836,29.0,0.18931482597493,14.0,0.281027714358327,45.0,1.5415843511017984,5.0,0.0634881334722411,35.0,0.577342254187615,9.0,2026,6,10
1106,unknown,0,so_hong_so_do,2.0,4.0,10.0,6.3,12.9,81.0,0,0,0,0,0,2.59,37.225,3.8944351444348873,0.09033164680189,220.0,0.1311023896507005,86.0,0.5132785627783026,45.0,0.1795069716007134,60.0,0.7773015143365518,10.0,0.1571032449174196,35.0,3.610697911008119,3.0,2026,6,10
1107,unknown,0,so_hong_so_do,5.0,4.0,8.0,5.3,13.0,68.0,0,0,0,0,0,1.32,61.537,4.026724431346135,0.3348518767934108,185.0,0.1206216999491234,82.0,0.3535785015118317,47.0,0.3702015098094646,64.0,0.3730010744757793,12.0,0.1300514843720099,91.0,3.382741978802192,3.0,2026,6,10
1108,unknown,0,so_hong_so_do,2.0,4.0,8.0,5.0,12.0,62.0,0,0,0,0,0,4.4,34.822,2.613418856063473,0.099031174925499,71.0,2.15788675061854,33.0,0.3272509646161257,14.0,0.1292776359212998,45.0,1.820833461737669,12.0,0.2465894545127822,15.0,0.7648250667267779,8.0,2026,6,10
1109,unknown,0,so_hong_so_do,1.0,1.0,12.0,5.0,20.0,100.0,0,0,0,0,0,3.89,29.851,4.112581477404753,0.4565679062660852,100.0,0.9648646711095724,45.0,0.4270974381636809,12.0,0.7267889052948817,44.0,1.7646033758331194,7.0,0.1603263159358853,39.0,3.402817942930343,5.0,2026,6,10
1110,unknown,0,so_hong_so_do,7.0,13.0,15.0,4.5,16.0,75.0,0,0,1,1,0,3.04,15.468,1.1206217063682438,0.2139314533374366,132.0,0.2686154665223395,86.0,0.2521092474170524,37.0,0.0946103601791538,89.0,0.2337179025022606,17.0,0.1131289727439146,103.0,0.5301637191859804,5.0,2026,6,10
1111,unknown,0,so_hong_so_do,2.0,3.0,5.0,6.2,12.0,70.0,0,0,0,0,0,3.32,38.042,4.202321468557608,0.2202501673737321,87.0,1.5550980429283674,32.0,0.7468330873878049,13.0,0.5478025259914606,40.0,2.21783237774113,2.0,0.1727714337468706,36.0,2.281088647126971,7.0,2026,6,10
1112,unknown,0,unknown,1.0,2.0,4.0,8.2,8.6,70.0,0,0,0,0,0,3.89,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,2026,6,10
1113,unknown,0,so_hong_so_do,4.0,4.0,6.0,5.0,20.0,100.0,1,1,1,1,0,3.89,29.851,4.112581477404753,0.4565679062660852,100.0,0.9648646711095724,45.0,0.4270974381636809,12.0,0.7267889052948817,44.0,1.7646033758331194,7.0,0.1603263159358853,39.0,3.402817942930343,5.0,2026,6,10
1114,unknown,0,so_hong_so_do,4.0,4.0,10.0,4.0,17.0,68.0,1,1,1,1,0,3.89,29.851,4.112581477404753,0.4565679062660852,100.0,0.9648646711095724,45.0,0.4270974381636809,12.0,0.7267889052948817,44.0,1.7646033758331194,7.0,0.1603263159358853,39.0,3.402817942930343,5.0,2026,6,10
1115,unknown,0,so_hong_so_do,4.0,4.0,6.0,5.0,16.0,80.0,1,1,1,1,0,3.89,29.851,5.518162999413561,0.3229844614613355,52.0,1.7872345276552803,23.0,0.6863846982219879,8.0,0.7441141835754278,26.0,2.1428895093998177,6.0,0.2216411070038452,25.0,3.706835542545565,4.0,2026,6,10
1116,unknown,0,so_hong_so_do,6.0,7.0,6.0,4.0,18.0,72.0,1,1,1,1,0,3.89,29.851,5.209132994130493,0.2428301294640865,58.0,2.2037410833157725,26.0,0.3527740115372501,9.0,0.2561032823953361,28.0,1.830248911304688,3.0,0.1608269801904638,25.0,3.266288083702073,5.0,2026,6,10
1117,unknown,0,so_hong_so_do,2.0,2.0,5.0,5.0,9.0,60.0,0,0,0,0,0,3.89,29.851,4.830279547129328,0.4546188265738125,68.0,2.09692714628374,25.0,0.3925950736002273,10.0,0.2625190817205464,31.0,1.755268654940006,3.0,0.3091537925683889,27.0,2.800769620458555,6.0,2026,6,10
1118,unknown,0,so_hong_so_do,5.0,5.0,8.0,4.2,15.0,63.0,1,1,1,1,0,3.32,38.042,4.202321468557608,0.2202501673737321,87.0,1.5550980429283674,32.0,0.7468330873878049,13.0,0.5478025259914606,40.0,2.21783237774113,2.0,0.1727714337468706,36.0,2.281088647126971,7.0,2026,6,10
1119,unknown,0,so_hong_so_do,5.0,6.0,4.0,4.5,12.0,54.0,1,1,1,1,0,3.29,34.553,8.542144863362457,0.0440613294910275,50.0,1.1592105234017325,10.0,0.5842311892805774,4.0,1.2026938865654762,8.0,1.951140427992964,5.0,0.1104260112163783,37.0,,0.0,2026,6,10
1120,unknown,0,so_hong_so_do,5.0,7.0,10.0,5.0,13.0,65.0,1,1,1,1,0,3.89,29.851,5.518162999413561,0.3229844614613355,52.0,1.7872345276552803,23.0,0.6863846982219879,8.0,0.7441141835754278,26.0,2.1428895093998177,6.0,0.2216411070038452,25.0,3.706835542545565,4.0,2026,6,10
1121,unknown,0,so_hong_so_do,3.0,3.0,4.0,4.0,11.0,42.0,1,1,1,1,0,4.4,34.822,1.987691476481848,0.1649103812535736,97.0,1.4498165760648885,49.0,0.2933004039499611,15.0,0.1553468981741968,61.0,2.1067582884953944,12.0,0.0902547823783499,42.0,0.7103435609789256,7.0,2026,6,10
1122,unknown,0,so_hong_so_do,3.0,3.0,5.0,5.8,13.5,68.0,0,0,0,0,0,3.32,38.042,3.021481469954144,0.5867117908826821,109.0,1.0195398490229195,41.0,0.706374761748653,16.0,0.3981116965158002,51.0,3.1097392315252828,0.0,0.1032272212295568,39.0,1.4540792931958102,7.0,2026,6,10
1123,unknown,0,so_hong_so_do,5.0,4.0,4.0,4.08248290463863,12.24744871391589,50.0,0,0,0,0,0,8.47,22.19,10.933352980757276,0.485658318154078,54.0,0.7107823384489044,8.0,2.295032649530436,5.0,1.4074912071012553,11.0,1.5428753503668942,1.0,0.6283008385963313,8.0,,0.0,2026,6,10
1124,unknown,0,so_hong_so_do,2.0,3.0,8.0,3.6,16.0,55.0,0,0,0,0,0,2.12,42.157,7.5441086273688125,0.4539069627331325,93.0,0.6020589165713851,26.0,0.3379657310177452,15.0,0.4837019764697036,17.0,1.7334644577840184,3.0,0.0608024061290015,36.0,,0.0,2026,6,10
1125,bac,0,so_hong_so_do,2.0,4.0,7.0,4.5,25.0,113.0,0,0,0,0,0,2.62,24.485,4.796422182944646,0.5477714107224352,116.0,0.5675619804281183,51.0,1.2172085411490003,19.0,0.8418102528504364,33.0,0.7893998809406549,9.0,0.084249296743144,42.0,5.010827876935172,2.0,2026,6,10
1126,unknown,0,so_hong_so_do,4.0,5.0,4.0,4.0,15.0,61.0,1,1,1,0,0,3.24,37.405,9.385412276175169,0.3183624491735607,59.0,1.786365975753308,11.0,0.4437918028379066,6.0,0.5238685647489925,9.0,3.10524390270197,0.0,0.4397728200411307,26.0,,0.0,2026,6,10
1127,unknown,0,so_hong_so_do,2.0,3.0,3.0,6.2,10.483870967741936,65.0,1,1,1,0,0,3.23,34.52,7.067045022908887,0.964922530872876,59.0,1.1287953025345878,17.0,0.5448243369580358,5.0,0.9025137244840112,8.0,0.7958655282815558,6.0,0.0269244935107706,44.0,,0.0,2026,6,10
1128,unknown,0,so_hong_so_do,3.0,4.0,6.0,4.0,19.0,76.0,0,1,0,1,0,11.25,14.387,12.931220227959438,0.775864808952121,30.0,2.347671019982503,3.0,1.0995058198514058,1.0,0.8106412825489724,1.0,3.496708757707852,0.0,0.7972656519462288,6.0,,0.0,2026,6,10
1129,unknown,0,so_hong_so_do,5.0,6.0,6.0,4.0,16.25,65.0,0,0,0,0,0,2.12,42.157,7.5441086273688125,0.4539069627331325,93.0,0.6020589165713851,26.0,0.3379657310177452,15.0,0.4837019764697036,17.0,1.7334644577840184,3.0,0.0608024061290015,36.0,,0.0,2026,6,10
1130,unknown,0,so_hong_so_do,4.0,8.0,15.0,5.477225575051661,16.431676725154983,90.0,0,0,0,0,0,4.4,34.822,3.2780824543388385,0.3361760848828976,77.0,2.051791574401379,34.0,0.5647708444376871,11.0,0.6553638140396603,48.0,1.9153686262075424,4.0,0.0093486046253062,44.0,0.7314882932421559,8.0,2026,6,10
1131,unknown,0,unknown,5.0,7.0,8.0,4.0,15.0,60.0,0,0,0,0,0,3.32,38.042,3.627683910805435,0.092770057368434,93.0,1.4801367756556396,38.0,1.3318686290477475,15.0,0.5009314330584822,49.0,2.5198965312788086,3.0,0.1133809924087942,45.0,1.5956976130690346,7.0,2026,6,10
1132,unknown,0,so_hong_so_do,,,5.0,7.2,22.0,150.0,0,0,0,0,0,6.93,18.25,12.106064567901033,0.8640660477153675,43.0,0.638229553580652,6.0,0.8915652263969842,17.0,0.8982472806333855,9.0,,0.0,0.1718818633674118,23.0,,0.0,2026,6,10
1133,unknown,0,so_hong_so_do,4.0,4.0,8.0,5.5,15.0,83.0,1,1,1,1,0,37.1,4.219,11.572739745831576,0.969408808931434,11.0,4.21628200650448,2.0,2.448715958228436,1.0,1.8149655084796288,2.0,,0.0,0.3108356145650929,16.0,,0.0,2026,6,10
1134,unknown,0,unknown,4.0,8.0,10.0,5.196152422706632,15.588457268119896,81.0,0,0,0,0,0,3.89,29.851,4.112581477404753,0.4565679062660852,100.0,0.9648646711095724,45.0,0.4270974381636809,12.0,0.7267889052948817,44.0,1.7646033758331194,7.0,0.1603263159358853,39.0,3.402817942930343,5.0,2026,6,10
1135,unknown,0,so_hong_so_do,4.0,4.0,5.0,6.0,14.0,80.0,1,1,1,1,0,2.76,45.633,2.001320260505127,0.4666605199515122,103.0,0.8962772162667362,51.0,0.4694878817137624,19.0,0.3183635932345142,67.0,2.274044093012692,10.0,0.1903343157969,46.0,1.2457155931751454,7.0,2026,6,10
1136,unknown,0,so_hong_so_do,3.0,3.0,3.0,2.6457513110645907,7.937253933193771,21.0,0,0,0,0,0,3.89,29.851,5.209132994130493,0.2428301294640865,58.0,2.2037410833157725,26.0,0.3527740115372501,9.0,0.2561032823953361,28.0,1.830248911304688,3.0,0.1608269801904638,25.0,3.266288083702073,5.0,2026,6,10
1137,unknown,0,so_hong_so_do,2.0,2.0,3.0,1.7320508075688772,5.196152422706632,9.0,0,0,0,0,0,4.4,34.822,2.7461906492172004,0.2075550555115764,91.0,1.70970816112182,41.0,0.9312159650516396,13.0,0.5653492177103633,54.0,2.28906535554699,4.0,0.1273770496206738,49.0,0.4749117064656268,8.0,2026,6,10
1138,unknown,0,so_hong_so_do,4.0,3.0,4.0,3.3166247903554,9.9498743710662,33.0,0,0,0,0,0,3.37,38.239,4.414711512132171,0.4098983012584428,101.0,0.7175190360651692,47.0,0.4445784197813355,14.0,0.5317872332401812,47.0,1.5092661350776932,7.0,0.3307281823791674,32.0,4.098233717633229,5.0,2026,6,10
1139,unknown,0,so_hong_so_do,1.0,2.0,10.0,3.559026084010437,10.677078252031311,38.0,0,0,0,0,0,2.86,46.242,5.663340741505686,0.1473476096176288,150.0,0.2979988637951992,66.0,0.497850949494493,20.0,0.8996613450039174,33.0,0.8561505937261217,4.0,0.0868121430323918,35.0,,0.0,2026,6,10
1140,unknown,0,so_hong_so_do,2.0,2.0,4.0,2.516611478423583,7.54983443527075,19.0,0,0,0,0,0,3.89,29.851,5.209132994130493,0.2428301294640865,58.0,2.2037410833157725,26.0,0.3527740115372501,9.0,0.2561032823953361,28.0,1.830248911304688,3.0,0.1608269801904638,25.0,3.266288083702073,5.0,2026,6,10
1141,unknown,0,so_hong_so_do,2.0,2.0,3.0,1.8257418583505536,5.477225575051661,10.0,0,0,0,0,0,4.4,34.822,2.36884053484036,0.1819784364210913,90.0,1.8783958298960903,38.0,0.7134057343567646,15.0,0.3896665052895318,49.0,2.104276430447668,12.0,0.1849557332263463,28.0,0.4685815573445085,8.0,2026,6,10
1142,unknown,0,so_hong_so_do,2.0,2.0,3.0,1.8257418583505536,5.477225575051661,10.0,0,0,0,0,0,2.76,45.633,2.284464246139153,0.1796372411907136,142.0,0.382159367051233,63.0,0.5282975359672989,20.0,0.1861596154154599,78.0,2.058544897535361,11.0,0.2772326712170743,37.0,2.2644716175737454,6.0,2026,6,10
1143,unknown,0,so_hong_so_do,2.0,6.0,4.0,4.320493798938574,12.96148139681572,56.0,0,0,0,0,0,2.76,45.633,3.5706757820599533,0.430245323172635,119.0,0.4382962050094762,49.0,0.5164011136863673,15.0,0.4057033527291865,58.0,2.316537611571925,5.0,0.2215246604316377,46.0,2.9333481320658805,6.0,2026,6,10
1144,unknown,0,so_hong_so_do,1.0,3.0,4.0,3.829708431025352,11.489125293076055,44.0,0,0,0,0,0,3.89,29.851,4.174218170817867,0.2770306106689482,92.0,1.0008840118029214,36.0,0.3335965263296748,14.0,0.228775928210647,35.0,2.0491599494004182,5.0,0.105821141059872,49.0,3.0064621561587583,6.0,2026,6,10
